Country,Year,Variable,Unit,Value
Norway,2012,Carbon Intensity,tonne CO2-eq per Megajoule,35.66128379
Norway,2012,Energy Consumption per Capita,Gigajoules per capita,223.3137067
Norway,2012,Economy-wide Energy Intensity,Megajoules per $ GDP,3.677669879
Norway,2012,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.131150429
Norway,2017,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,38.96881318
Norway,2017,Fossil Fuel Consumption,Exajoules,0.601011582
Norway,2017,Renewable Energy Consumption,Share of Total Energy Consumption,0.476320002
Norway,2017,Carbon Intensity,tonne CO2-eq per Megajoule,33.95473241
Norway,2017,Energy Consumption per Capita,Gigajoules per capita,217.4933929
Norway,2017,Economy-wide Energy Intensity,Megajoules per $ GDP,3.4613003
Norway,2017,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.117527525
Norway,2024,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,33.1920086
Norway,2024,Fossil Fuel Consumption,Exajoules,0.540402949
Norway,2024,Renewable Energy Consumption,Share of Total Energy Consumption,0.515729631
Norway,2024,Carbon Intensity,tonne CO2-eq per Megajoule,29.74429795
Norway,2024,Energy Consumption per Capita,Gigajoules per capita,200.1039421
Norway,2024,Economy-wide Energy Intensity,Megajoules per $ GDP,3.049426343
Norway,2024,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.090703046
Oman,1990,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,18.93451591
Oman,1990,Fossil Fuel Consumption,Exajoules,0.167831577
Oman,1990,Renewable Energy Consumption,Share of Total Energy Consumption,0
Oman,1990,Carbon Intensity,tonne CO2-eq per Megajoule,112.8185544
Oman,1990,Energy Consumption per Capita,Gigajoules per capita,95.14509845
Oman,1990,Economy-wide Energy Intensity,Megajoules per $ GDP,3.282924629
Oman,1990,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.370374811
Oman,2008,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,58.0289691
Oman,2008,Fossil Fuel Consumption,Exajoules,0.723619629
Oman,2008,Renewable Energy Consumption,Share of Total Energy Consumption,0
Oman,2008,Carbon Intensity,tonne CO2-eq per Megajoule,80.19264037
Oman,2008,Energy Consumption per Capita,Gigajoules per capita,275.504148
Oman,2008,Economy-wide Energy Intensity,Megajoules per $ GDP,6.993649581
Oman,2008,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.560839226
Oman,2012,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,76.70716279
Oman,2012,Fossil Fuel Consumption,Exajoules,1.020421791
Oman,2012,Renewable Energy Consumption,Share of Total Energy Consumption,0
Oman,2012,Carbon Intensity,tonne CO2-eq per Megajoule,75.17201863
Oman,2012,Energy Consumption per Capita,Gigajoules per capita,287.6772642
Oman,2012,Economy-wide Energy Intensity,Megajoules per $ GDP,8.107046242
Oman,2012,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.609423031
Oman,2017,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,95.49238697
Oman,2017,Fossil Fuel Consumption,Exajoules,1.26674782
Oman,2017,Renewable Energy Consumption,Share of Total Energy Consumption,4.42184E-05
Oman,2017,Carbon Intensity,tonne CO2-eq per Megajoule,75.38056442
Oman,2017,Energy Consumption per Capita,Gigajoules per capita,279.191814
Oman,2017,Economy-wide Energy Intensity,Megajoules per $ GDP,8.533486966
Oman,2017,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.643259064
Oman,2024,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,113.4585606
Oman,2024,Fossil Fuel Consumption,Exajoules,1.589723502
Oman,2024,Renewable Energy Consumption,Share of Total Energy Consumption,0.004602533
Oman,2024,Carbon Intensity,tonne CO2-eq per Megajoule,71.0415118
Oman,2024,Energy Consumption per Capita,Gigajoules per capita,302.3880788
Oman,2024,Economy-wide Energy Intensity,Megajoules per $ GDP,9.772484415
Oman,2024,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.694252067
Pakistan,1990,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,66.2410703
Pakistan,1990,Fossil Fuel Consumption,Exajoules,0.913627058
Pakistan,1990,Renewable Energy Consumption,Share of Total Energy Consumption,0.062780978
Pakistan,1990,Carbon Intensity,tonne CO2-eq per Megajoule,67.61261851
Pakistan,1990,Energy Consumption per Capita,Gigajoules per capita,8.434503496
Pakistan,1990,Economy-wide Energy Intensity,Megajoules per $ GDP,2.780446777
Pakistan,1990,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.187993287
Pakistan,2008,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,165.6810049
Pakistan,2008,Fossil Fuel Consumption,Exajoules,2.293696791
Pakistan,2008,Renewable Energy Consumption,Share of Total Energy Consumption,0.040820898
Pakistan,2008,Carbon Intensity,tonne CO2-eq per Megajoule,68.71365383
Pakistan,2008,Energy Consumption per Capita,Gigajoules per capita,12.72396588
Pakistan,2008,Economy-wide Energy Intensity,Megajoules per $ GDP,3.173547632
Pakistan,2008,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.218066053
Pakistan,2012,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,173.176383
Pakistan,2012,Fossil Fuel Consumption,Exajoules,2.393824533
Pakistan,2012,Renewable Energy Consumption,Share of Total Energy Consumption,0.015835234
Pakistan,2012,Carbon Intensity,tonne CO2-eq per Megajoule,70.32720461
Pakistan,2012,Energy Consumption per Capita,Gigajoules per capita,11.85762089
Pakistan,2012,Economy-wide Energy Intensity,Megajoules per $ GDP,2.917038667
Pakistan,2012,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.205147175
Pakistan,2017,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,218.999079
Pakistan,2017,Fossil Fuel Consumption,Exajoules,3.02761665
Pakistan,2017,Renewable Energy Consumption,Share of Total Energy Consumption,0.039805719
Pakistan,2017,Carbon Intensity,tonne CO2-eq per Megajoule,67.48090333
Pakistan,2017,Energy Consumption per Capita,Gigajoules per capita,14.53527692
Pakistan,2017,Economy-wide Energy Intensity,Megajoules per $ GDP,2.946299549
Pakistan,2017,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.198818955
Pakistan,2024,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,194.5259696
Pakistan,2024,Fossil Fuel Consumption,Exajoules,2.573879987
Pakistan,2024,Renewable Energy Consumption,Share of Total Energy Consumption,0.056051257
Pakistan,2024,Carbon Intensity,tonne CO2-eq per Megajoule,65.05557053
Pakistan,2024,Energy Consumption per Capita,Gigajoules per capita,11.90019023
Pakistan,2024,Economy-wide Energy Intensity,Megajoules per $ GDP,2.25272223
Pakistan,2024,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.14655213
Peru,1990,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,22.17312791
Peru,1990,Fossil Fuel Consumption,Exajoules,0.272254011
Peru,1990,Renewable Energy Consumption,Share of Total Energy Consumption,0.125782783
Peru,1990,Carbon Intensity,tonne CO2-eq per Megajoule,71.19869168
Peru,1990,Energy Consumption per Capita,Gigajoules per capita,14.14623202
Peru,1990,Economy-wide Energy Intensity,Megajoules per $ GDP,2.66816935
Peru,1990,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.189970167
Peru,2008,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,38.84980763
Peru,2008,Fossil Fuel Consumption,Exajoules,0.498675197
Peru,2008,Renewable Energy Consumption,Share of Total Energy Consumption,0.13461486
Peru,2008,Carbon Intensity,tonne CO2-eq per Megajoule,67.41872713
Peru,2008,Energy Consumption per Capita,Gigajoules per capita,20.06496425
Peru,2008,Economy-wide Energy Intensity,Megajoules per $ GDP,2.156927704
Peru,2008,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.14541732
Peru,2012,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,51.97924933
Peru,2012,Fossil Fuel Consumption,Exajoules,0.684791204
Peru,2012,Renewable Energy Consumption,Share of Total Energy Consumption,0.127964273
Peru,2012,Carbon Intensity,tonne CO2-eq per Megajoule,66.19209353
Peru,2012,Energy Consumption per Capita,Gigajoules per capita,26.57425033
Peru,2012,Economy-wide Energy Intensity,Megajoules per $ GDP,2.376504454
Peru,2012,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.157305805
Peru,2017,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,58.62805608
Peru,2017,Fossil Fuel Consumption,Exajoules,0.778135277
Peru,2017,Renewable Energy Consumption,Share of Total Energy Consumption,0.1452777
Peru,2017,Carbon Intensity,tonne CO2-eq per Megajoule,64.39845183
Peru,2017,Energy Consumption per Capita,Gigajoules per capita,29.06323951
Peru,2017,Economy-wide Energy Intensity,Megajoules per $ GDP,2.310759726
Peru,2017,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.148809349
Peru,2024,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,72.75813346
Peru,2024,Fossil Fuel Consumption,Exajoules,0.973728281
Peru,2024,Renewable Energy Consumption,Share of Total Energy Consumption,0.14129699
Peru,2024,Carbon Intensity,tonne CO2-eq per Megajoule,64.16330895
Peru,2024,Energy Consumption per Capita,Gigajoules per capita,33.13920638
Peru,2024,Economy-wide Energy Intensity,Megajoules per $ GDP,2.535500912
Peru,2024,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.162686128
Philippines,1990,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,43.29513083
Philippines,1990,Fossil Fuel Consumption,Exajoules,0.549652919
Philippines,1990,Renewable Energy Consumption,Share of Total Energy Consumption,0.288851981
Philippines,1990,Carbon Intensity,tonne CO2-eq per Megajoule,56.01579863
Philippines,1990,Energy Consumption per Capita,Gigajoules per capita,12.29676862
Philippines,1990,Economy-wide Energy Intensity,Megajoules per $ GDP,3.094818611
Philippines,1990,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.173358736
Philippines,2008,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,79.63950272
Philippines,2008,Fossil Fuel Consumption,Exajoules,0.971278787
Philippines,2008,Renewable Energy Consumption,Share of Total Energy Consumption,0.30452004
Philippines,2008,Carbon Intensity,tonne CO2-eq per Megajoule,57.02551849
Philippines,2008,Energy Consumption per Capita,Gigajoules per capita,15.06550877
Philippines,2008,Economy-wide Energy Intensity,Megajoules per $ GDP,2.85271877
Philippines,2008,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.162677767
Philippines,2012,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,91.64993048
Philippines,2012,Fossil Fuel Consumption,Exajoules,1.083036333
Philippines,2012,Renewable Energy Consumption,Share of Total Energy Consumption,0.279236423
Philippines,2012,Carbon Intensity,tonne CO2-eq per Megajoule,60.99327491
Philippines,2012,Energy Consumption per Capita,Gigajoules per capita,14.99990873
Philippines,2012,Economy-wide Energy Intensity,Megajoules per $ GDP,2.538980989
Philippines,2012,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.154860765
Philippines,2017,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,139.6537541
Philippines,2017,Fossil Fuel Consumption,Exajoules,1.676878959
Philippines,2017,Renewable Energy Consumption,Share of Total Energy Consumption,0.209232688
Philippines,2017,Carbon Intensity,tonne CO2-eq per Megajoule,65.85664675
Philippines,2017,Energy Consumption per Capita,Gigajoules per capita,19.61318827
Philippines,2017,Economy-wide Energy Intensity,Megajoules per $ GDP,2.590232612
Philippines,2017,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.170584034
Philippines,2024,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,174.428531
Philippines,2024,Fossil Fuel Consumption,Exajoules,2.061054327
Philippines,2024,Renewable Energy Consumption,Share of Total Energy Consumption,0.187486619
Philippines,2024,Carbon Intensity,tonne CO2-eq per Megajoule,68.76359901
Philippines,2024,Energy Consumption per Capita,Gigajoules per capita,21.89710074
Philippines,2024,Economy-wide Energy Intensity,Megajoules per $ GDP,2.392966786
Philippines,2024,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.164549009
Poland,1990,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,379.7797791
Poland,1990,Fossil Fuel Consumption,Exajoules,4.341470778
Poland,1990,Renewable Energy Consumption,Share of Total Energy Consumption,0.001311473
Poland,1990,Carbon Intensity,tonne CO2-eq per Megajoule,87.36249044
Poland,1990,Energy Consumption per Capita,Gigajoules per capita,114.2325608
Poland,1990,Economy-wide Energy Intensity,Megajoules per $ GDP,10.36267468
Poland,1990,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.905309067
Poland,2008,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,324.6737221
Poland,2008,Fossil Fuel Consumption,Exajoules,3.958092213
Poland,2008,Renewable Energy Consumption,Share of Total Energy Consumption,0.016952476
Poland,2008,Carbon Intensity,tonne CO2-eq per Megajoule,80.637256
Poland,2008,Energy Consumption per Capita,Gigajoules per capita,105.9679762
Poland,2008,Economy-wide Energy Intensity,Megajoules per $ GDP,4.860719541
Poland,2008,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.391955086
Poland,2012,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,312.8164892
Poland,2012,Fossil Fuel Consumption,Exajoules,3.84610188
Poland,2012,Renewable Energy Consumption,Share of Total Energy Consumption,0.041375442
Poland,2012,Carbon Intensity,tonne CO2-eq per Megajoule,77.96818119
Poland,2012,Energy Consumption per Capita,Gigajoules per capita,104.8974673
Poland,2012,Economy-wide Energy Intensity,Megajoules per $ GDP,4.278988869
Poland,2012,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.333624979
Poland,2017,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,347.7056223
Poland,2017,Fossil Fuel Consumption,Exajoules,4.081066668
Poland,2017,Renewable Energy Consumption,Share of Total Energy Consumption,0.037619579
Poland,2017,Carbon Intensity,tonne CO2-eq per Megajoule,81.99451609
Poland,2017,Energy Consumption per Capita,Gigajoules per capita,110.850888
Poland,2017,Economy-wide Energy Intensity,Megajoules per $ GDP,3.818561059
Poland,2017,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.313101066
Poland,2024,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,285.7893938
Poland,2024,Fossil Fuel Consumption,Exajoules,3.501738906
Poland,2024,Renewable Energy Consumption,Share of Total Energy Consumption,0.079034007
Poland,2024,Carbon Intensity,tonne CO2-eq per Megajoule,75.16331668
Poland,2024,Energy Consumption per Capita,Gigajoules per capita,98.6591717
Poland,2024,Economy-wide Energy Intensity,Megajoules per $ GDP,2.727014018
Poland,2024,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.204971418
Poland,2024,Wind,Share of Generation Mix,0.152384252
Poland,2024,Solar,Share of Generation Mix,0.087473008
Poland,2024,Hydro,Share of Generation Mix,0.012839458
Poland,2024,Other Renewables,Share of Generation Mix,0.047079816
Poland,2024,Nuclear,Share of Generation Mix,0
Poland,2024,Gas,Share of Generation Mix,0.113935559
Poland,2024,Oil,Share of Generation Mix,0.012655674
Poland,2024,Coal ,Share of Generation Mix,0.561094566
Poland,2024,Other non-Renewable,Share of Generation Mix,0.012537667
Portugal,1990,Fossil Fuel Consumption,Exajoules,0.62410225
Portugal,1990,Renewable Energy Consumption,Share of Total  Energy Consumption,0.061120968
Portugal,1990,Energy Consumption per Capita,Gigajoules per capita,66.5428367
Portugal,1990,Economy-wide Energy Intensity,Megajoules per $ GDP,2.986045104
Portugal,2008,Fossil Fuel Consumption,Exajoules,0.871458158
Portugal,2008,Renewable Energy Consumption,Share of Total  Energy Consumption,0.082387277
Portugal,2008,Energy Consumption per Capita,Gigajoules per capita,89.89911895
Portugal,2008,Economy-wide Energy Intensity,Megajoules per $ GDP,2.851712344
Portugal,2012,Fossil Fuel Consumption,Exajoules,0.744492881
Portugal,2012,Renewable Energy Consumption,Share of Total  Energy Consumption,0.126359853
Portugal,2012,Energy Consumption per Capita,Gigajoules per capita,81.05785486
Portugal,2012,Economy-wide Energy Intensity,Megajoules per $ GDP,2.752995088
Portugal,2017,Fossil Fuel Consumption,Exajoules,0.853739426
Portugal,2017,Renewable Energy Consumption,Share of Total  Energy Consumption,0.125490136
Portugal,2017,Energy Consumption per Capita,Gigajoules per capita,94.49847962
Portugal,2017,Economy-wide Energy Intensity,Megajoules per $ GDP,2.953216025
Portugal,2024,Fossil Fuel Consumption,Exajoules,0.574219008
Portugal,2024,Renewable Energy Consumption,Share of Total  Energy Consumption,0.252573008
Portugal,2024,Energy Consumption per Capita,Gigajoules per capita,73.69203595
Portugal,2024,Economy-wide Energy Intensity,Megajoules per $ GDP,2.028598252
Qatar,1990,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,15.39251453
Qatar,1990,Fossil Fuel Consumption,Exajoules,0.283815589
Qatar,1990,Renewable Energy Consumption,Share of Total Energy Consumption,0
Qatar,1990,Carbon Intensity,tonne CO2-eq per Megajoule,54.2342124
Qatar,1990,Energy Consumption per Capita,Gigajoules per capita,644.7775016
Qatar,1990,Economy-wide Energy Intensity,Megajoules per $ GDP,10.71883566
