Section ID,Section,HS4 ID,HS4,Tariff 2019,Imports (USD) 2019,PCI 2019,Year,Tariff 2020,Imports (USD) 2020,PCI 2020,Tariff 2021,Imports (USD) 2021,PCI 2021,Tariff 2023,Imports (USD) 2023,PCI 2023
5,Mineral Products,2512,Siliceous Fossil Meals,,,,2020,3.9,794240.0,,,,,,,
5,Mineral Products,2513,Pumice,,,,2020,3.9,3391558.0,,,,,,,
5,Mineral Products,2514,Slate,,,,2020,3.9,3853.0,,,,,,,
5,Mineral Products,2515,"Marble, Travertine and Alabaster",,,,2020,3.9,138703.0,-1.52,,,,,,
5,Mineral Products,2516,Granite,,,,2020,2.3,45699.0,-1.34,,,,,,
5,Mineral Products,2517,Gravel and Crushed Stone,,,,2020,3.9,43129.0,-0.32,,,,,,
5,Mineral Products,2518,Dolomite,,,,2020,3.9,2530.0,,,,,,,
5,Mineral Products,2519,Magnesium Carbonate,,,,2020,3.9,40137115.0,-0.41,,,,,,
5,Mineral Products,2520,Gypsum,,,,2020,3.9,385356.0,-1.38,,,,,,
5,Mineral Products,2521,Limestone,,,,2020,3.9,0.0,-0.96,,,,,,
5,Mineral Products,2522,Quicklime,,,,2020,3.9,4173315.0,-1.03,,,,,,
5,Mineral Products,2523,Cement,,,,2020,2.3,11706.0,-1.3,,,,,,
5,Mineral Products,2524,Asbestos,,,,2020,3.9,3236.0,,,,,,,
5,Mineral Products,2525,Mica,,,,2020,0.0,277553.0,,,,,,,
5,Mineral Products,2526,Soapstone,,,,2020,3.9,614182.0,-0.26,,,,,,
5,Mineral Products,2528,Borax,,,,2020,3.9,2409.0,,,,,,,
5,Mineral Products,2529,Feldspar,,,,2020,6.9,42061.0,-1.21,,,,,,
5,Mineral Products,2530,Other Mineral,,,,2020,3.9,2659992.0,-1.7,,,,,,
5,Mineral Products,2601,Iron Ore,,,,2020,1.3,0.0,-1.63,,,,,,
5,Mineral Products,2602,Manganese Ore,,,,2020,3.9,13184.0,-2.63,,,,,,
5,Mineral Products,2603,Copper Ore,,,,2020,2.3,0.0,-2.06,,,,,,
5,Mineral Products,2604,Nickel Ore,,,,2020,3.9,0.0,-1.6,,,,,,
5,Mineral Products,2605,Cobalt Ore,,,,2020,3.9,0.0,,,,,,,
5,Mineral Products,2606,Aluminium Ore,,,,2020,3.9,3604239.0,-2.41,,,,,,
5,Mineral Products,2607,Lead Ore,,,,2020,1.2,0.0,-1.67,,,,,,
5,Mineral Products,2608,Zinc Ore,,,,2020,0.0,24500.0,-1.55,,,,,,
5,Mineral Products,2609,Tin Ores,,,,2020,0.0,0.0,-2.94,,,,,,
5,Mineral Products,2610,Chromium Ore,,,,2020,3.9,122103.0,-2.7,,,,,,
5,Mineral Products,2611,Tungsten Ore,,,,2020,0.0,0.0,,,,,,,
5,Mineral Products,2612,Uranium and Thorium Ore,,,,2020,3.9,0.0,-1.62,,,,,,
5,Mineral Products,2613,Molybdenum Ore,,,,2020,0.0,557222.0,-0.68,,,,,,
5,Mineral Products,2614,Titanium Ore,,,,2020,0.0,0.0,-2.02,,,,,,
5,Mineral Products,2615,"Niobium, Tantalum, Vanadium and Zirconium Ore",,,,2020,1.0,62752.0,-2.38,,,,,,
5,Mineral Products,2616,Precious Metal Ore,,,,2020,0.0,0.0,-1.73,,,,,,
5,Mineral Products,2617,Other Ores,,,,2020,1.2,0.0,,,,,,,
5,Mineral Products,2618,Granulated Slag,,,,2020,3.9,0.0,-0.1,,,,,,
5,Mineral Products,2619,Slag Dross,,,,2020,3.9,0.0,,,,,,,
5,Mineral Products,2620,"Non-Iron and Steel Slag, Ash and Residues",,,,2020,3.8,15564727.0,-0.54,,,,,,
5,Mineral Products,2621,Other Slag and Ash,,,,2020,3.9,41841.0,,,,,,,
5,Mineral Products,2701,Coal Briquettes,,,,2020,4.4,114231.0,-1.82,,,,,,
5,Mineral Products,2702,Lignite,,,,2020,5.0,0.0,-1.37,,,,,,
5,Mineral Products,2703,Peat,,,,2020,5.0,0.0,0.4,,,,,,
5,Mineral Products,2704,Coke,,,,2020,5.0,2010.0,-0.6,,,,,,
5,Mineral Products,2705,Non-Petroleum Gas,,,,2020,5.0,0.0,,,,,,,
5,Mineral Products,2706,Tar,,,,2020,5.0,0.0,0.03,,,,,,
5,Mineral Products,2707,Coal Tar Oil,,,,2020,5.0,182451.0,-0.03,,,,,,
5,Mineral Products,2708,Pitch Coke,,,,2020,3.8,840358.0,0.81,,,,,,
5,Mineral Products,2709,Crude Petroleum,,,,2020,1.4,0.0,-2.56,,,,,,
5,Mineral Products,2710,Refined Petroleum,,,,2020,5.0,49125324.0,-0.96,,,,,,
5,Mineral Products,2711,Petroleum Gas,,,,2020,3.9,330722.0,-1.7,,,,,,
5,Mineral Products,2712,Petroleum Jelly,,,,2020,5.0,352865.0,-0.1,,,,,,
5,Mineral Products,2713,Petroleum Coke,,,,2020,3.6,28742800.0,-0.68,,,,,,
5,Mineral Products,2714,Bitumen and asphalt,,,,2020,5.0,0.0,-0.84,,,,,,
5,Mineral Products,2715,Asphalt Mixtures,,,,2020,5.0,73132.0,-0.83,,,,,,
5,Mineral Products,2716,Electricity,,,,2020,0.0,0.0,-0.95,,,,,,
6,Chemical Products,2801,Halogens,,,,2020,5.2,62.0,-0.97,,,,,,
6,Chemical Products,2802,Sulfur,,,,2020,5.0,0.0,,,,,,,
6,Chemical Products,2803,Carbon,,,,2020,5.0,729529.0,0.2,,,,,,
6,Chemical Products,2804,Hydrogen,,,,2020,4.8,47014547.0,-0.14,,,,,,
6,Chemical Products,2805,"Alkali, alkaline-earth, rare-earth metals, scandium, yttrium, and mercury",,,,2020,5.0,7523937.0,,,,,,,
6,Chemical Products,2806,Hydrochloric Acid,,,,2020,5.0,1211.0,,,,,,,
6,Chemical Products,2807,Sulfuric Acid,,,,2020,5.0,21128.0,-0.31,,,,,,
6,Chemical Products,2808,Nitric Acids,,,,2020,5.0,0.0,,,,,,,
6,Chemical Products,2809,Phosphoric Acid,,,,2020,5.0,6811780.0,-0.93,,,,,,
6,Chemical Products,2810,Boron,,,,2020,5.0,0.0,-0.87,,,,,,
6,Chemical Products,2811,Other Inorganic Acids,,,,2020,4.5,13691706.0,1.13,,,,,,
6,Chemical Products,2812,Halides,,,,2020,4.4,381179.0,1.29,,,,,,
6,Chemical Products,2813,Nonmetal Sulfides,,,,2020,5.0,3093037.0,,,,,,,
6,Chemical Products,2814,Ammonia,,,,2020,5.0,0.0,-1.53,,,,,,
6,Chemical Products,2815,Sodium or Potassium Peroxides,,,,2020,5.5,12284874.0,0.05,,,,,,
6,Chemical Products,2816,Magnesium Hydroxide and Peroxide,,,,2020,5.0,105393.0,,,,,,,
6,Chemical Products,2817,Zinc Oxide and Peroxide,,,,2020,5.0,8205.0,-0.44,,,,,,
6,Chemical Products,2818,Aluminium Oxide,,,,2020,3.3,11827045.0,-0.22,,,,,,
6,Chemical Products,2819,Chromium Oxides and Hydroxides,,,,2020,5.0,341065.0,,,,,,,
6,Chemical Products,2820,Manganese Oxides,,,,2020,5.0,217794.0,,,,,,,
6,Chemical Products,2821,Iron Oxides and Hydroxides,,,,2020,5.0,9315334.0,0.05,,,,,,
6,Chemical Products,2822,Cobalt Oxides and Hydroxides,,,,2020,5.0,715319.0,-0.95,,,,,,
6,Chemical Products,2823,Titanium Oxides,,,,2020,5.0,984424.0,0.94,,,,,,
6,Chemical Products,2824,Lead Oxides,,,,2020,5.0,345440.0,,,,,,,
6,Chemical Products,2825,Inorganic Salts,,,,2020,3.9,10222208.0,-0.17,,,,,,
6,Chemical Products,2826,Fluorides,,,,2020,3.9,3564510.0,0.19,,,,,,
6,Chemical Products,2827,Chlorides,,,,2020,5.0,11743765.0,0.44,,,,,,
6,Chemical Products,2828,Hypochlorites,,,,2020,5.0,15894468.0,,,,,,,
6,Chemical Products,2829,Chlorates and Perchlorates,,,,2020,5.0,780559.0,,,,,,,
6,Chemical Products,2830,Sulfides,,,,2020,5.0,10567708.0,,,,,,,
6,Chemical Products,2831,Dithionites and Sulfoxylates,,,,2020,5.0,1402089.0,,,,,,,
6,Chemical Products,2832,Sulfites,,,,2020,5.0,3466072.0,,,,,,,
6,Chemical Products,2833,Sulfates,,,,2020,5.0,18184469.0,-0.03,,,,,,
6,Chemical Products,2834,Nitrites and Nitrates,,,,2020,5.0,1819972.0,-0.33,,,,,,
6,Chemical Products,2835,Phosphinates (hypophosphites) and phosphonates (phosphites),,,,2020,5.0,20683474.0,-0.06,,,,,,
6,Chemical Products,2836,Carbonates,,,,2020,5.0,8822014.0,-0.23,,,,,,
6,Chemical Products,2837,Cyanides,,,,2020,5.0,6957879.0,-1.21,,,,,,
6,Chemical Products,2839,Silicates,,,,2020,5.0,1680193.0,,,,,,,
6,Chemical Products,2840,Borates,,,,2020,5.0,1719991.0,0.17,,,,,,
6,Chemical Products,2841,Oxometallic or Peroxometallic Acid Salts,,,,2020,5.0,1479151.0,1.86,,,,,,
6,Chemical Products,2842,Other Inorganic Acids Salts,,,,2020,3.8,1269488.0,1.18,,,,,,
6,Chemical Products,2843,Precious Metal Compounds,,,,2020,5.0,9520791.0,0.88,,,,,,
6,Chemical Products,2844,Radioactive Chemicals,,,,2020,3.7,0.0,-0.82,,,,,,
6,Chemical Products,2845,Other Isotopes,,,,2020,5.0,200.0,,,,,,,
6,Chemical Products,2846,Rare-Earth Metal Compounds,,,,2020,5.0,3653411.0,0.33,,,,,,
6,Chemical Products,2847,Hydrogen peroxide,,,,2020,5.0,69695.0,0.06,,,,,,
6,Chemical Products,2849,Carbides,,,,2020,5.2,4166029.0,0.21,,,,,,
6,Chemical Products,2850,Hydrides and other anions,,,,2020,3.3,1202851.0,1.27,,,,,,
6,Chemical Products,2852,"Compounds, inorganic or organic, of mercury, excluding amalgams",,,,2020,3.9,44.0,,,,,,,
6,Chemical Products,2853,Other inorganic compounds,,,,2020,5.0,386779.0,1.4,,,,,,
6,Chemical Products,2901,Acyclic Hydrocarbons,,,,2020,2.8,797492.0,0.38,,,,,,
6,Chemical Products,2902,Cyclic Hydrocarbons,,,,2020,2.8,1561628.0,0.58,,,,,,
6,Chemical Products,2903,Halogenated Hydrocarbons,,,,2020,5.0,39392580.0,1.06,,,,,,
6,Chemical Products,2904,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",,,,2020,5.0,219601.0,-0.65,,,,,,
6,Chemical Products,2905,"Acyclic alcohol derivatives (halogenated, sulphonated, nitrated)",,,,2020,4.6,71121426.0,0.5,,,,,,
6,Chemical Products,2906,Cyclic Alcohols,,,,2020,5.0,1857723.0,0.46,,,,,,
6,Chemical Products,2907,Phenols,,,,2020,5.0,5266730.0,1.25,,,,,,
6,Chemical Products,2908,Phenol Derivatives,,,,2020,5.0,134639.0,0.69,,,,,,
6,Chemical Products,2909,Ethers,,,,2020,4.5,14664285.0,0.67,,,,,,
6,Chemical Products,2910,Epoxides,,,,2020,5.1,1387208.0,1.43,,,,,,
6,Chemical Products,2911,Acetals and Hemiacetals,,,,2020,5.0,7317.0,,,,,,,
6,Chemical Products,2912,"Aldehydes, cyclic polymers, and paraformaldehyde",,,,2020,4.8,6560649.0,1.26,,,,,,
6,Chemical Products,2913,Halogenated aldehyde derivatives (heading 2912),,,,2020,5.0,40677.0,,,,,,,
6,Chemical Products,2914,Ketones and Quinones,,,,2020,4.5,13330281.0,0.86,,,,,,
6,Chemical Products,2915,Saturated Acyclic Monocarboxylic Acids,,,,2020,5.0,34161531.0,0.82,,,,,,
6,Chemical Products,2916,Unsaturated Acyclic Monocarboxylic Acids,,,,2020,4.0,34703886.0,0.89,,,,,,
6,Chemical Products,2917,Polycarboxylic Acids,,,,2020,4.8,168669657.0,0.84,,,,,,
6,Chemical Products,2918,Carboxylic Acids,,,,2020,4.7,98425571.0,0.76,,,,,,
6,Chemical Products,2919,Phosphoric Esters and Salts,,,,2020,5.0,15081999.0,1.22,,,,,,
6,Chemical Products,2920,Other Esters,,,,2020,4.4,3750924.0,1.49,,,,,,
6,Chemical Products,2921,Amine Compounds,,,,2020,4.2,45142637.0,0.99,,,,,,
6,Chemical Products,2922,Oxygen Amino Compounds,,,,2020,4.7,125370738.0,0.59,,,,,,
6,Chemical Products,2923,Quaternary Ammonium Salts and Hydroxides,,,,2020,3.5,21314129.0,0.61,,,,,,
6,Chemical Products,2924,Carboxyamide Compounds,,,,2020,2.3,36338491.0,0.65,,,,,,
6,Chemical Products,2925,Carboxyimide Compounds,,,,2020,5.0,10227881.0,1.07,,,,,,
6,Chemical Products,2926,Nitrile Compounds,,,,2020,3.5,10370972.0,0.99,,,,,,
6,Chemical Products,2927,"Diazo, Azo or Aoxy Compounds",,,,2020,5.0,6979322.0,0.66,,,,,,
6,Chemical Products,2928,Hydrazine or Hydroxylamine Derivatives,,,,2020,3.3,1233254.0,1.06,,,,,,
6,Chemical Products,2929,Other Nitrogen Compounds,,,,2020,3.8,24486893.0,0.84,,,,,,
6,Chemical Products,2930,Organo-Sulfur Compounds,,,,2020,3.9,37993662.0,0.89,,,,,,
6,Chemical Products,2931,Other Organo-Inorganic Compounds,,,,2020,3.2,63334507.0,1.26,,,,,,
6,Chemical Products,2932,Oxygen Heterocyclic Compounds,,,,2020,4.6,29899194.0,1.12,,,,,,
6,Chemical Products,2933,Nitrogen Heterocyclic Compounds,,,,2020,3.5,341293583.0,1.0,,,,,,
6,Chemical Products,2934,Nucleic Acids,,,,2020,3.3,88732648.0,0.92,,,,,,
6,Chemical Products,2935,Sulfonamides,,,,2020,4.7,35252601.0,1.01,,,,,,
6,Chemical Products,2936,Vitamins,,,,2020,4.3,51610619.0,0.76,,,,,,
6,Chemical Products,2937,Hormones,,,,2020,0.0,8969194.0,0.86,,,,,,
6,Chemical Products,2938,Glycosides,,,,2020,5.0,12439292.0,-0.42,,,,,,
6,Chemical Products,2939,Vegetable Alkaloids,,,,2020,4.6,3809368.0,0.59,,,,,,
6,Chemical Products,2940,Chemically Pure Sugars,,,,2020,5.0,3364611.0,0.79,,,,,,
6,Chemical Products,2941,Antibiotics,,,,2020,0.0,116433840.0,0.73,,,,,,
6,Chemical Products,2942,Other Organic Compounds,,,,2020,3.0,2132003.0,-0.05,,,,,,
6,Chemical Products,3001,Glands and Other Organs,,,,2020,5.4,71237715.0,0.46,,,,,,
6,Chemical Products,3002,"Vaccines, blood, antisera, toxins and cultures",,,,2020,3.1,109913219.0,0.71,,,,,,
6,Chemical Products,3003,Unpackaged Medicaments,,,,2020,0.0,17110062.0,0.3,,,,,,
6,Chemical Products,3004,Packaged Medicaments,,,,2020,4.0,23596718.0,0.28,,,,,,
6,Chemical Products,3005,Bandages,,,,2020,5.0,14424518.0,0.62,,,,,,
6,Chemical Products,3006,Special Pharmaceuticals,,,,2020,4.5,929002.0,0.62,,,,,,
6,Chemical Products,3101,Animal or Vegetable Fertilizers,,,,2020,6.5,31964.0,-1.2,,,,,,
6,Chemical Products,3102,Nitrogenous Fertilizers,,,,2020,6.3,63761.0,-0.74,,,,,,
6,Chemical Products,3103,Phosphatic Fertilizers,,,,2020,6.5,24892.0,-0.83,,,,,,
6,Chemical Products,3104,Potassic Fertilizers,,,,2020,5.4,342764.0,-0.78,,,,,,
6,Chemical Products,3105,Mixed Mineral or Chemical Fertilizers,,,,2020,6.5,2677050.0,-1.15,,,,,,
6,Chemical Products,3201,Vegetable Tanning Extracts,,,,2020,0.6,45334.0,,,,,,,
6,Chemical Products,3202,Synthetic Tanning Extracts,,,,2020,0.0,27973.0,,,,,,,
6,Chemical Products,3203,Vegetable or Animal Dyes,,,,2020,2.8,2510178.0,-0.16,,,,,,
6,Chemical Products,3204,Synthetic Coloring Matter,,,,2020,2.3,17087969.0,0.35,,,,,,
6,Chemical Products,3205,Lake Pigments,,,,2020,3.9,3336.0,,,,,,,
6,Chemical Products,3206,Other Coloring Matter,,,,2020,3.9,64267391.0,0.49,,,,,,
6,Chemical Products,3207,Prepared Pigments,,,,2020,3.5,1093301.0,0.32,,,,,,
6,Chemical Products,3208,Nonaqueous Paints,,,,2020,3.9,18626851.0,0.2,,,,,,
6,Chemical Products,3209,Aqueous Paints,,,,2020,5.0,2158423.0,-0.08,,,,,,
6,Chemical Products,3210,Other Paints,,,,2020,2.6,121696.0,0.06,,,,,,
6,Chemical Products,3211,Prepared Paint Driers,,,,2020,3.9,74154.0,,,,,,,
6,Chemical Products,3212,Nonaqueous Pigments,,,,2020,1.9,3424679.0,0.99,,,,,,
6,Chemical Products,3213,Artistry Paints,,,,2020,3.9,14187791.0,,,,,,,
6,Chemical Products,3214,Glaziers Putty,,,,2020,2.9,6606997.0,0.32,,,,,,
6,Chemical Products,3215,Ink,,,,2020,2.6,7548983.0,0.54,,,,,,
6,Chemical Products,3301,Essential Oils,,,,2020,3.9,1629031.0,-0.91,,,,,,
6,Chemical Products,3302,Scented Mixtures,,,,2020,3.5,376370.0,0.32,,,,,,
6,Chemical Products,3303,Perfumes,,,,2020,6.5,343422.0,-0.09,,,,,,
6,Chemical Products,3304,Beauty Products,,,,2020,6.5,52713610.0,0.38,,,,,,
6,Chemical Products,3305,Hair Products,,,,2020,6.5,3859001.0,0.16,,,,,,
6,Chemical Products,3306,Dental Products,,,,2020,6.5,46944123.0,-0.07,,,,,,
6,Chemical Products,3307,Shaving Products,,,,2020,6.3,11870903.0,0.09,,,,,,
6,Chemical Products,3401,Soap,,,,2020,6.5,10446590.0,-0.94,,,,,,
6,Chemical Products,3402,Cleaning Products,,,,2020,4.6,66272088.0,-0.01,,,,,,
6,Chemical Products,3403,Lubricating Products,,,,2020,5.0,3256366.0,1.28,,,,,,
6,Chemical Products,3404,Waxes,,,,2020,5.4,3117460.0,0.49,,,,,,
6,Chemical Products,3405,Polishes and Creams,,,,2020,6.5,4603472.0,0.29,,,,,,
6,Chemical Products,3406,Candles,,,,2020,6.5,6433425.0,-0.02,,,,,,
6,Chemical Products,3407,Pastes and Waxes,,,,2020,5.0,15519899.0,0.74,,,,,,
6,Chemical Products,3501,Casein,,,,2020,3.9,0.0,0.04,,,,,,
6,Chemical Products,3502,Water Soluble Proteins,,,,2020,3.9,0.0,0.43,,,,,,
6,Chemical Products,3503,Gelatin,,,,2020,3.9,10571879.0,-0.12,,,,,,
6,Chemical Products,3504,Peptones,,,,2020,1.5,48803542.0,0.59,,,,,,
6,Chemical Products,3505,Dextrins,,,,2020,3.9,1101360.0,0.86,,,,,,
6,Chemical Products,3506,Glues,,,,2020,3.9,43638282.0,0.44,,,,,,
6,Chemical Products,3507,Enzymes,,,,2020,3.9,16676528.0,1.01,,,,,,
6,Chemical Products,3601,Propellant Powders,,,,2020,6.5,0.0,,,,,,,
6,Chemical Products,3602,Prepared Explosives,,,,2020,6.5,0.0,-1.18,,,,,,
6,Chemical Products,3603,Detonating Fuses,,,,2020,5.8,0.0,-0.68,,,,,,
6,Chemical Products,3604,Fireworks,,,,2020,6.5,17734496.0,-0.48,,,,,,
6,Chemical Products,3605,Matches,,,,2020,6.5,0.0,,,,,,,
6,Chemical Products,3606,Pyrophoric Alloys,,,,2020,6.5,95984.0,,,,,,,
6,Chemical Products,3701,Photographic Plates,,,,2020,3.0,17138120.0,1.26,,,,,,
6,Chemical Products,3702,Photographic Film,,,,2020,4.7,238104.0,1.72,,,,,,
6,Chemical Products,3703,Photographic Paper,,,,2020,6.3,454703.0,,,,,,,
6,Chemical Products,3704,Undeveloped Exposed Photographic Material,,,,2020,5.0,0.0,,,,,,,
6,Chemical Products,3705,Developed Exposed Photographic Material,,,,2020,5.0,3405.0,2.11,,,,,,
6,Chemical Products,3706,"Motion-picture film, exposed and developed",,,,2020,6.5,0.0,,,,,,,
6,Chemical Products,3707,Photographic Chemicals,,,,2020,5.8,31250171.0,1.79,,,,,,
6,Chemical Products,3801,Artificial Graphite,,,,2020,4.4,4686238.0,0.84,,,,,,
6,Chemical Products,3802,Activated Carbon,,,,2020,5.0,9047809.0,-0.8,,,,,,
6,Chemical Products,3803,Tall Oil,,,,2020,5.0,0.0,,,,,,,
6,Chemical Products,3804,Wood Pulp Lyes,,,,2020,5.0,18254.0,,,,,,,
6,Chemical Products,3805,Turpentine,,,,2020,5.0,0.0,,,,,,,
6,Chemical Products,3806,Rosin,,,,2020,5.0,826875.0,-0.28,,,,,,
6,Chemical Products,3807,"Wood Tar, Oils and Pitch",,,,2020,5.0,0.0,,,,,,,
6,Chemical Products,3808,Pesticides,,,,2020,4.4,136681052.0,-0.17,,,,,,
6,Chemical Products,3809,Dyeing Finishing Agents,,,,2020,3.8,2261816.0,0.61,,,,,,
6,Chemical Products,3810,Metal Pickling Preparations,,,,2020,5.0,889076.0,1.58,,,,,,
6,Chemical Products,3811,Antiknock,,,,2020,5.0,4436933.0,0.49,,,,,,
6,Chemical Products,3812,Prepared Rubber Accelerators,,,,2020,3.8,18605147.0,1.12,,,,,,
6,Chemical Products,3813,Fire Extinguishers Preparations,,,,2020,5.0,23300.0,,,,,,,
6,Chemical Products,3814,Organic Composite Solvents,,,,2020,5.0,985974.0,-0.25,,,,,,
6,Chemical Products,3815,Reaction and Catalytic Products,,,,2020,5.0,15817452.0,0.79,,,,,,
6,Chemical Products,3816,Refractory Cements,,,,2020,5.0,25868224.0,0.48,,,,,,
6,Chemical Products,3817,Alkylbenzenes and Alkylnaphthalenes,,,,2020,5.0,186094.0,0.02,,,,,,
6,Chemical Products,3818,Disc Chemicals for Electronics,,,,2020,0.0,25705311.0,1.66,,,,,,
6,Chemical Products,3819,Hydraulic Brake Fluid,,,,2020,5.0,39027.0,0.4,,,,,,
6,Chemical Products,3820,Antifreeze,,,,2020,5.0,25179.0,0.48,,,,,,
6,Chemical Products,3821,Micro-Organism Culture Preparations,,,,2020,5.0,8504058.0,1.28,,,,,,
6,Chemical Products,3822,Laboratory Reagents,,,,2020,5.0,39529590.0,1.23,,,,,,
6,Chemical Products,3823,"Industrial Fatty Acids, Oils and Alcohols",,,,2020,4.3,1860105.0,-0.72,,,,,,
6,Chemical Products,3824,Prepr binder for foundry,,,,2020,4.9,105882497.0,0.45,,,,,,
6,Chemical Products,3825,Residual products of the chemical or allied industries,,,,2020,5.6,101513.0,,,,,,,
6,Chemical Products,3826,Biodiesel and mixtures thereof,,,,2020,5.0,0.0,0.38,,,,,,
7,Plastics and Rubbers,3901,Ethylene Polymers,,,,2020,3.5,28851984.0,0.32,,,,,,
7,Plastics and Rubbers,3902,Propylene Polymers,,,,2020,6.5,11738024.0,0.65,,,,,,
7,Plastics and Rubbers,3903,Styrene Polymers,,,,2020,3.9,11392068.0,0.91,,,,,,
7,Plastics and Rubbers,3904,Vinyl Chloride Polymers,,,,2020,5.8,23019242.0,0.41,,,,,,
7,Plastics and Rubbers,3905,Other Vinyl Polymers,,,,2020,6.4,12175490.0,1.1,,,,,,
7,Plastics and Rubbers,3906,Acrylic Polymers,,,,2020,5.8,50272836.0,1.29,,,,,,
7,Plastics and Rubbers,3907,Polyacetals,,,,2020,4.0,169511138.0,0.59,,,,,,
7,Plastics and Rubbers,3908,Polyamides,,,,2020,6.5,695182.0,1.46,,,,,,
7,Plastics and Rubbers,3909,Amino-resins,,,,2020,5.4,57119735.0,0.89,,,,,,
7,Plastics and Rubbers,3910,Silicone,,,,2020,4.3,20009358.0,1.56,,,,,,
7,Plastics and Rubbers,3911,Petroleum Resins,,,,2020,6.5,9420026.0,1.26,,,,,,
7,Plastics and Rubbers,3912,Cellulose,,,,2020,5.0,46972628.0,0.84,,,,,,
7,Plastics and Rubbers,3913,Natural Polymers,,,,2020,5.0,44613029.0,1.01,,,,,,
7,Plastics and Rubbers,3914,Polymer Ion-Exchangers,,,,2020,6.5,19135432.0,1.43,,,,,,
7,Plastics and Rubbers,3915,Scrap Plastic,,,,2020,5.0,1783289.0,-0.81,,,,,,
7,Plastics and Rubbers,3916,Monofilament,,,,2020,6.5,19594734.0,0.42,,,,,,
7,Plastics and Rubbers,3917,Plastic Pipes,,,,2020,5.6,96848024.0,0.04,,,,,,
7,Plastics and Rubbers,3919,Self-adhesive Plastics,,,,2020,6.5,86483080.0,0.78,,,,,,
7,Plastics and Rubbers,3920,Raw Plastic Sheeting,,,,2020,6.4,251977164.0,0.61,,,,,,
7,Plastics and Rubbers,3921,Other Plastic Sheetings,,,,2020,6.5,81216249.0,0.66,,,,,,
7,Plastics and Rubbers,3922,Plastic Wash Basins,,,,2020,6.5,43466808.0,0.13,,,,,,
7,Plastics and Rubbers,3923,Plastic Lids,,,,2020,5.0,96433133.0,-0.23,,,,,,
7,Plastics and Rubbers,3924,Plastic Housewares,,,,2020,6.5,138495721.0,-0.96,,,,,,
7,Plastics and Rubbers,3925,Plastic Building Materials,,,,2020,6.5,19598316.0,0.13,,,,,,
7,Plastics and Rubbers,3926,Other Plastic Products,,,,2020,4.8,489345038.0,-0.26,,,,,,
7,Plastics and Rubbers,4001,Rubber,,,,2020,0.3,478543.0,-2.82,,,,,,
7,Plastics and Rubbers,4002,Synthetic Rubber,,,,2020,4.8,11433264.0,0.92,,,,,,
7,Plastics and Rubbers,4003,Reclaimed Rubber,,,,2020,5.0,227179.0,,,,,,,
7,Plastics and Rubbers,4004,Scrap Rubber,,,,2020,5.0,38796.0,,,,,,,
7,Plastics and Rubbers,4005,Compounded Unvulcanised Rubber,,,,2020,3.8,408273.0,0.53,,,,,,
7,Plastics and Rubbers,4006,Unvulcanised Rubber Products,,,,2020,5.0,124478.0,,,,,,,
7,Plastics and Rubbers,4007,Rubber Thread,,,,2020,5.0,616400.0,0.37,,,,,,
7,Plastics and Rubbers,4008,Rubber Sheets,,,,2020,5.0,7443233.0,0.72,,,,,,
7,Plastics and Rubbers,4009,Rubber Pipes,,,,2020,3.0,49560296.0,0.61,,,,,,
7,Plastics and Rubbers,4010,Rubber Belting,,,,2020,5.0,41603981.0,0.87,,,,,,
7,Plastics and Rubbers,4011,Rubber Tires,,,,2020,5.6,366833337.0,-0.05,,,,,,
7,Plastics and Rubbers,4012,Used Rubber Tires,,,,2020,12.0,1861284.0,0.14,,,,,,
7,Plastics and Rubbers,4013,Rubber Inner Tubes,,,,2020,11.8,8556500.0,,,,,,,
7,Plastics and Rubbers,4014,Pharmaceutical Rubber Products,,,,2020,0.0,12427509.0,-0.08,,,,,,
7,Plastics and Rubbers,4015,Rubber Apparel,,,,2020,10.0,47569643.0,-0.69,,,,,,
7,Plastics and Rubbers,4016,Other Rubber Products,,,,2020,8.1,70926924.0,0.38,,,,,,
7,Plastics and Rubbers,4017,Hard Rubber,,,,2020,7.5,1143690.0,,,,,,,
8,Animal Hides,4101,Equine and Bovine Hides,,,,2020,0.0,0.0,-0.29,,,,,,
8,Animal Hides,4102,Sheep Hides,,,,2020,0.0,0.0,,,,,,,
8,Animal Hides,4103,Other Hides and Skins,,,,2020,0.0,0.0,,,,,,,
8,Animal Hides,4104,Tanned Equine and Bovine Hides,,,,2020,2.5,0.0,-1.36,,,,,,
8,Animal Hides,4105,Tanned Sheep Hides,,,,2020,5.0,0.0,,,,,,,
8,Animal Hides,4106,Tanned Goat Hides,,,,2020,4.4,0.0,,,,,,,
8,Animal Hides,4107,Leather of Other Animals,,,,2020,5.0,330215.0,-0.87,,,,,,
8,Animal Hides,4112,Leather further prepared after tanning or crusting of sheep or lamb,,,,2020,5.0,28951.0,-1.25,,,,,,
8,Animal Hides,4113,Leather further prepared after tanning or crusting of animals (other than ovine),,,,2020,2.5,118571.0,,,,,,,
8,Animal Hides,4114,Chamois (including combination chamois) leather,,,,2020,5.0,13062.0,,,,,,,
8,Animal Hides,4115,Composition leather with a basis of leather or leather fibre,,,,2020,5.0,247680.0,,,,,,,
8,Animal Hides,4201,Saddlery,,,,2020,8.0,4547547.0,-0.51,,,,,,
8,Animal Hides,4202,Trunks and Cases,,,,2020,13.5,371711653.0,-1.04,,,,,,
