Section ID,Section,HS4 ID,HS4,Year,Exports from Russia to China (USD),PCI
11,Textiles,5602,Felt,2018,2365.0,0.59
11,Textiles,5603,Non-woven Textiles,2018,26570.0,0.81
11,Textiles,5607,Twine and Rope,2018,63218.0,-0.57
11,Textiles,5608,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",2018,325776.0,-0.81
11,Textiles,5609,Other Articles of Twine and Rope,2018,1.0,-0.92
11,Textiles,5702,Hand-Woven Rugs,2018,33245.0,-0.55
11,Textiles,5703,Tufted Carpets,2018,6005.0,0.12
11,Textiles,5705,Other Carpets,2018,818.0,-0.63
11,Textiles,5804,Tulles and Net Fabric,2018,757.0,-0.58
11,Textiles,5806,Narrow Woven Fabric,2018,3882.0,-0.24
11,Textiles,5807,Labels,2018,870.0,-0.66
11,Textiles,5810,Embroidery,2018,60.0,-0.76
11,Textiles,5811,Quilted Textiles,2018,30130.0,
11,Textiles,5902,Polyamide Fabric,2018,372364.0,0.19
11,Textiles,5903,Plastic Coated Textile Fabric,2018,2750.0,0.62
11,Textiles,5904,Linoleum,2018,14098.0,
11,Textiles,5906,Rubber Textile Fabric,2018,23.0,0.63
11,Textiles,5910,Conveyor Belt Textiles,2018,4550.0,0.71
11,Textiles,5911,Textiles for technical uses,2018,14604.0,0.93
11,Textiles,6002,Light Rubberized Knitted Fabric,2018,103.0,-0.52
11,Textiles,6102,Knit Women's Coats,2018,1474.0,-1.98
11,Textiles,6103,Knit Men's Suits,2018,14418.0,-1.78
11,Textiles,6104,Knit Women's Suits,2018,69898.0,-1.75
11,Textiles,6105,Knit Men's Shirts,2018,3176.0,-2.09
11,Textiles,6107,Knit Men's Undergarments,2018,162.0,-1.65
11,Textiles,6108,Knit Women's Undergarments,2018,570.0,-1.82
11,Textiles,6109,Knit T-shirts,2018,16956.0,-1.83
11,Textiles,6110,Knit Sweaters,2018,46453.0,-1.79
11,Textiles,6112,Knit Active Wear,2018,223217.0,-1.5
11,Textiles,6113,Garments of Impregnated Fabric,2018,921.0,-1.65
11,Textiles,6114,Other Knit Garments,2018,2599.0,-1.45
11,Textiles,6115,Knit Socks and Hosiery,2018,39463.0,-1.05
11,Textiles,6116,Knit Gloves,2018,522.0,-1.79
11,Textiles,6117,Other Knit Clothing Accessories,2018,294.0,-1.18
11,Textiles,6201,Non-Knit Men's Coats,2018,26138.0,-1.56
11,Textiles,6202,Non-Knit Women's Coats,2018,6315.0,-1.45
11,Textiles,6203,Non-Knit Men's Suits,2018,208089.0,-1.56
11,Textiles,6204,Non-Knit Women's Suits,2018,110704.0,-1.45
11,Textiles,6205,Non-Knit Men's Shirts,2018,7549.0,-1.86
11,Textiles,6206,Non-Knit Women's Shirts,2018,2768.0,-1.58
11,Textiles,6207,Non-Knit Men's Undergarments,2018,287.0,-1.87
11,Textiles,6210,Felt or Coated Fabric Garments,2018,76.0,-1.37
11,Textiles,6211,Non-Knit Active Wear,2018,109856.0,-1.69
11,Textiles,6212,Other Women's Undergarments,2018,1025.0,-1.48
11,Textiles,6213,Handkerchiefs,2018,11331.0,
11,Textiles,6214,Scarves,2018,6395.0,-0.97
11,Textiles,6215,Neck Ties,2018,1203.0,
11,Textiles,6217,Other Non-Knit Clothing Accessories,2018,641.0,-1.01
11,Textiles,6301,Blankets,2018,20119.0,-1.99
11,Textiles,6302,House Linens,2018,460953.0,-1.44
11,Textiles,6303,Window Dressings,2018,115768.0,-0.2
11,Textiles,6304,Bedspreads,2018,194680.0,-1.3
11,Textiles,6305,Packing Bags,2018,130104.0,-2.05
11,Textiles,6306,"Awnings, Tents, and Sails",2018,2709.0,-0.91
11,Textiles,6307,Other Cloth Articles,2018,62239.0,-1.22
11,Textiles,6308,Packaged Sewing Sets,2018,3711.0,
12,Footwear and Headwear,6401,Waterproof Footwear,2018,980.0,-1.26
12,Footwear and Headwear,6402,Rubber Footwear,2018,22549.0,-1.29
12,Footwear and Headwear,6403,Leather Footwear,2018,1802.0,-1.01
12,Footwear and Headwear,6404,Textile Footwear,2018,22420.0,-1.2
12,Footwear and Headwear,6405,Other Footwear,2018,48062.0,-1.03
12,Footwear and Headwear,6406,Footwear Parts,2018,4963.0,-0.74
12,Footwear and Headwear,6504,Hats,2018,520.0,
12,Footwear and Headwear,6505,Knitted Hats,2018,1461.0,-2.55
12,Footwear and Headwear,6506,Other Headwear,2018,2652.0,0.23
12,Footwear and Headwear,6507,Headbands and Linings,2018,3.0,
12,Footwear and Headwear,6704,Fake Hair,2018,3002.0,-2.44
13,Stone And Glass,6802,Building Stone,2018,2818.0,-0.98
13,Stone And Glass,6803,Worked Slate,2018,5836.0,-0.71
13,Stone And Glass,6804,Milling Stones,2018,2294.0,0.85
13,Stone And Glass,6806,Rock Wool,2018,770257.0,1.01
13,Stone And Glass,6807,Asphalt,2018,1312070.0,-0.08
13,Stone And Glass,6809,Plaster Articles,2018,26563.0,-0.21
13,Stone And Glass,6810,Cement Articles,2018,53553.0,0.05
13,Stone And Glass,6812,Asbestos Fibres,2018,118381.0,
13,Stone And Glass,6813,Friction Material,2018,2168.0,-0.12
13,Stone And Glass,6814,Processed Mica,2018,2498.0,
13,Stone And Glass,6815,Other Stone Articles,2018,6214869.0,0.58
13,Stone And Glass,6901,Bricks,2018,84685.0,
13,Stone And Glass,6907,Unglazed Ceramics,2018,1116834.0,-0.49
13,Stone And Glass,6909,Laboratory Ceramic Ware,2018,4292.0,1.1
13,Stone And Glass,6910,Bathroom Ceramics,2018,2941.0,-0.61
13,Stone And Glass,6911,Porcelain Tableware,2018,89256.0,-0.51
13,Stone And Glass,6912,Ceramic Tableware,2018,5536.0,-0.56
13,Stone And Glass,6913,Ornamental Ceramics,2018,3133.0,-0.44
13,Stone And Glass,6914,Other Ceramic Articles,2018,2945.0,-0.19
13,Stone And Glass,7003,Cast or Rolled Glass,2018,1820.0,1.19
13,Stone And Glass,7007,Safety Glass,2018,107339.0,0.33
13,Stone And Glass,7009,Glass Mirrors,2018,3582.0,0.49
13,Stone And Glass,7010,Glass Bottles,2018,73200.0,-0.59
13,Stone And Glass,7011,Glass Bulbs,2018,63.0,
13,Stone And Glass,7013,Interior Decorative Glassware,2018,669139.0,0.19
13,Stone And Glass,7014,Signaling Glassware,2018,793554.0,0.95
13,Stone And Glass,7016,Glass Bricks,2018,1270.0,-0.06
13,Stone And Glass,7017,Laboratory Glassware,2018,6420.0,0.99
13,Stone And Glass,7018,Glass Beads,2018,306116.0,0.25
13,Stone And Glass,7019,Glass Fibers,2018,181703.0,0.65
13,Stone And Glass,7020,Other Glass Articles,2018,20333.0,0.59
14,Precious Metals,7102,Diamonds,2018,1309843.0,-1.61
14,Precious Metals,7103,Precious Stones,2018,14954683.0,-1.64
14,Precious Metals,7104,Synthetic Reconstructed Jewellery Stones,2018,27812588.0,0.4
14,Precious Metals,7105,Precious Stone Dust,2018,1500.0,
14,Precious Metals,7106,Silver,2018,3448264.0,0.04
14,Precious Metals,7108,Gold,2018,9080375.0,-2.01
14,Precious Metals,7110,Platinum,2018,89644694.0,0.7
14,Precious Metals,7113,Jewellery,2018,16058.0,-0.52
14,Precious Metals,7114,Metal-Clad Products,2018,7643.0,-0.91
14,Precious Metals,7115,Other Precious Metal Products,2018,554142.0,-0.03
14,Precious Metals,7116,Pearl Products,2018,33614.0,-0.71
14,Precious Metals,7117,Imitation Jewellery,2018,6681.0,-0.28
14,Precious Metals,7118,Coin,2018,18168.0,0.09
15,Metals,7201,Pig Iron,2018,11227261.0,-0.73
15,Metals,7202,Ferroalloys,2018,7926762.0,-0.38
15,Metals,7204,Scrap Iron,2018,107486.0,-0.51
15,Metals,7205,Iron Powder,2018,1867815.0,0.7
15,Metals,7206,Iron Ingots,2018,97720.0,-1.33
15,Metals,7207,Semi-Finished Iron,2018,123681.0,-0.7
15,Metals,7209,Cold-Rolled Iron,2018,51719.0,0.03
15,Metals,7210,Coated Flat-Rolled Iron,2018,32245.0,-0.0
15,Metals,7211,Large Flat-Rolled Iron,2018,11046.0,0.94
15,Metals,7212,Large Coated Flat-Rolled Iron,2018,8170.0,0.52
15,Metals,7214,Raw Iron Bars,2018,572497.0,-0.96
15,Metals,7215,Other Iron Bars,2018,4140.0,0.19
15,Metals,7216,Iron Blocks,2018,825564.0,-0.35
15,Metals,7217,Iron Wire,2018,6298.0,-0.03
15,Metals,7219,Large Flat-Rolled Stainless Steel,2018,167879.0,0.92
15,Metals,7220,Flat-Rolled Stainless Steel,2018,97573.0,1.24
15,Metals,7222,Other Stainless Steel Bars,2018,233255.0,0.87
15,Metals,7223,Stainless Steel Wire,2018,198789.0,1.01
15,Metals,7224,Steel Ingots,2018,105029.0,0.87
15,Metals,7225,Flat Flat-Rolled Steel,2018,614294.0,1.11
15,Metals,7226,Flat-Rolled Iron,2018,1101948.0,1.42
15,Metals,7227,Steel Bars,2018,1676.0,0.04
15,Metals,7228,Other Steel Bars,2018,282373.0,0.57
15,Metals,7229,Steel Wire,2018,3146.0,0.86
15,Metals,7302,Iron Railway Products,2018,3399.0,0.28
15,Metals,7304,Iron Pipes,2018,818680.0,0.39
15,Metals,7305,Other Large Iron Pipes,2018,106428.0,0.2
15,Metals,7306,Other Small Iron Pipes,2018,481206.0,-0.12
15,Metals,7307,Iron Pipe Fittings,2018,1002328.0,0.79
15,Metals,7308,Iron Structures,2018,390129.0,-0.04
15,Metals,7309,Large Iron Containers,2018,483.0,-0.2
15,Metals,7310,Small Iron Containers,2018,489319.0,-0.19
15,Metals,7311,Iron Gas Containers,2018,55906.0,-0.58
15,Metals,7312,Stranded Iron Wire,2018,286100.0,-0.11
15,Metals,7314,Iron Cloth,2018,7467.0,0.14
15,Metals,7315,Iron Chains,2018,154755.0,0.84
15,Metals,7317,Iron Nails,2018,50.0,-0.6
15,Metals,7318,Iron Fasteners,2018,1601878.0,1.25
15,Metals,7320,Iron Springs,2018,239727.0,0.75
15,Metals,7322,Iron Radiators,2018,191053.0,0.66
15,Metals,7323,Iron Housewares,2018,56233.0,-0.25
15,Metals,7325,Other Cast Iron Products,2018,15127.0,-0.22
15,Metals,7326,Other Iron Products,2018,1575513.0,-0.15
15,Metals,7401,Precipitated Copper,2018,29591016.0,-1.18
15,Metals,7402,Raw Copper,2018,533226.0,-1.7
15,Metals,7403,Refined Copper,2018,1076066713.0,-1.21
15,Metals,7404,Scrap Copper,2018,2010239.0,-1.15
15,Metals,7406,Copper Powder,2018,60000.0,
15,Metals,7407,Copper Bars,2018,15186.0,0.17
15,Metals,7408,Copper Wire,2018,20870264.0,-0.13
15,Metals,7409,Copper Plating,2018,10669.0,0.82
15,Metals,7411,Copper Pipes,2018,8400.0,0.35
15,Metals,7412,Copper Pipe Fittings,2018,2258.0,0.98
15,Metals,7413,Stranded Copper Wire,2018,672.0,-0.23
15,Metals,7415,Copper Fasteners,2018,4535.0,
15,Metals,7418,Copper Housewares,2018,72.0,0.04
15,Metals,7419,Other Copper Products,2018,64635.0,0.35
15,Metals,7501,Nickel Mattes,2018,11215385.0,-1.35
15,Metals,7502,Raw Nickel,2018,30690870.0,0.15
15,Metals,7504,Nickel Powder,2018,2611138.0,-0.06
15,Metals,7505,Nickel Bars,2018,3965166.0,1.19
15,Metals,7506,Nickel Sheets,2018,1248.0,1.39
15,Metals,7507,Nickel Pipes,2018,703850.0,1.14
15,Metals,7508,Other Nickel Products,2018,747528.0,0.53
15,Metals,7601,Raw Aluminium,2018,54044481.0,-0.96
15,Metals,7604,Aluminium Bars,2018,14080243.0,-0.1
15,Metals,7605,Aluminium Wire,2018,10225.0,-0.48
15,Metals,7606,Aluminium Plating,2018,21499267.0,0.14
15,Metals,7607,Aluminium Foil,2018,6014.0,0.42
15,Metals,7608,Aluminium Pipes,2018,509.0,0.63
15,Metals,7609,Aluminium Pipe Fittings,2018,183.0,0.18
15,Metals,7610,Aluminium Structures,2018,12700.0,0.07
15,Metals,7611,Large Aluminium Containers,2018,28385.0,
15,Metals,7615,Aluminium Housewares,2018,55167.0,-0.75
15,Metals,7616,Other Aluminium Products,2018,1018771.0,0.58
15,Metals,7801,Raw Lead,2018,3100.0,-1.46
15,Metals,7806,Other Lead Products,2018,293.0,
15,Metals,7901,Raw Zinc,2018,9483191.0,-0.57
15,Metals,7903,Zinc Powder,2018,41414.0,
15,Metals,8007,Other Tin Products,2018,7128.0,
15,Metals,8101,Tungsten,2018,633837.0,
15,Metals,8102,Molybdenum,2018,266577.0,
15,Metals,8105,Cobalt,2018,19584443.0,-0.92
15,Metals,8106,Bismuth,2018,5032.0,
15,Metals,8107,Cadmium,2018,292197.0,
15,Metals,8108,Titanium,2018,38854941.0,0.81
15,Metals,8109,Zirconium,2018,20000472.0,
15,Metals,8111,Manganese,2018,707.0,-0.19
15,Metals,8112,Other Metals,2018,2897612.0,0.54
15,Metals,8201,Garden Tools,2018,2195.0,
15,Metals,8202,Hand Saws,2018,2968.0,1.08
15,Metals,8203,Hand Tools,2018,7.0,0.82
15,Metals,8204,Wrenches,2018,20900.0,1.06
15,Metals,8205,Other Hand Tools,2018,49080.0,0.9
15,Metals,8206,Tool Sets,2018,6995.0,0.05
15,Metals,8207,Interchangeable Tool Parts,2018,88197.0,0.86
15,Metals,8208,Cutting Blades,2018,167572.0,1.32
15,Metals,8211,Knives,2018,80908.0,0.82
15,Metals,8212,Razor Blades,2018,81085.0,-0.2
15,Metals,8213,Scissors,2018,485.0,0.04
15,Metals,8214,Other Cutlery,2018,1085.0,
15,Metals,8215,Cutlery Sets,2018,1544.0,-0.76
15,Metals,8301,Padlocks,2018,207039.0,0.64
15,Metals,8302,Metal Mountings,2018,413577.0,0.75
15,Metals,8306,Bells and Other Metal Ornaments,2018,9800.0,-1.46
15,Metals,8307,Flexible Metal Tubing,2018,43452.0,0.27
15,Metals,8308,Other Metal Fasteners,2018,1212.0,0.4
15,Metals,8309,Metal Stoppers,2018,84029.0,0.2
15,Metals,8311,Coated Metal Soldering Products,2018,72059.0,0.3
16,Machines,8401,Nuclear Reactors,2018,136780128.0,0.9
16,Machines,8402,Steam Boilers,2018,626004.0,0.51
16,Machines,8403,Central Heating Boilers,2018,5931632.0,0.74
16,Machines,8406,Steam Turbines,2018,3147407.0,0.77
16,Machines,8407,Spark-Ignition Engines,2018,379425.0,0.68
16,Machines,8408,Combustion Engines,2018,119264.0,1.15
16,Machines,8409,Engine Parts,2018,356057.0,0.55
16,Machines,8411,Gas Turbines,2018,1290787322.0,0.49
16,Machines,8412,Other Engines,2018,3190812.0,0.75
16,Machines,8413,Liquid Pumps,2018,14000087.0,0.66
16,Machines,8414,Air Pumps,2018,2556309.0,0.67
16,Machines,8415,Air Conditioners,2018,330877.0,0.35
16,Machines,8416,Liquid Fuel Furnaces,2018,2250.0,0.95
16,Machines,8417,Industrial Furnaces,2018,432749.0,0.62
16,Machines,8418,Refrigerators,2018,124614.0,0.27
16,Machines,8419,Other Heating Machinery,2018,1883288.0,0.8
16,Machines,8420,Rolling Machines,2018,15650.0,1.6
16,Machines,8421,Centrifuges,2018,2160796.0,0.99
16,Machines,8422,Washing and Bottling Machines,2018,50271.0,0.87
16,Machines,8423,Scales,2018,7608.0,0.42
16,Machines,8424,Liquid Dispersing Machines,2018,1716459.0,1.05
16,Machines,8425,Pulley Systems,2018,365673.0,0.58
16,Machines,8426,Cranes,2018,4493.0,-0.07
16,Machines,8428,Lifting Machinery,2018,115345.0,0.74
16,Machines,8429,Large Construction Vehicles,2018,262344.0,-0.47
16,Machines,8430,Other Construction Vehicles,2018,5160.0,-0.37
16,Machines,8431,Excavation Machinery,2018,876296.0,0.5
16,Machines,8432,Soil Preparation Machinery,2018,66894.0,0.52
16,Machines,8433,Harvesting Machinery,2018,693514.0,0.65
16,Machines,8436,Other Agricultural Machinery,2018,787585.0,0.7
16,Machines,8437,Mill Machinery,2018,37830.0,0.0
16,Machines,8438,Industrial Food Preperation Machinery,2018,272697.0,0.29
16,Machines,8440,Book-binding Machines,2018,14962.0,0.93
16,Machines,8441,Other Paper Machinery,2018,40013.0,1.14
16,Machines,8442,Print Production Machinery,2018,14568.0,0.92
16,Machines,8443,Industrial Printers,2018,584301.0,0.73
16,Machines,8445,Textile Fiber Machinery,2018,76760.0,1.89
16,Machines,8448,Knitting Machine Accessories,2018,269.0,1.02
16,Machines,8450,Household Washing Machines,2018,448188.0,-0.07
16,Machines,8454,Casting Machines,2018,87248.0,1.24
16,Machines,8455,Metal-Rolling Mills,2018,14506.0,0.8
16,Machines,8456,Non-Mechanical Removal Machinery,2018,147277.0,1.44
16,Machines,8459,Drilling Machines,2018,2355.0,1.63
16,Machines,8460,Metal Finishing Machines,2018,134593.0,1.53
16,Machines,8461,Metalworking Machines,2018,85057.0,1.9
16,Machines,8462,Forging Machines,2018,1824148.0,1.18
16,Machines,8463,Other Non-Metal Removal Machinery,2018,27256.0,0.92
16,Machines,8466,Metalworking Machine Parts,2018,43189.0,1.2
16,Machines,8467,Motor-working Tools,2018,479449.0,1.26
16,Machines,8468,Soldering and Welding Machinery,2018,269350.0,
16,Machines,8470,Calculators,2018,222.0,0.08
16,Machines,8471,Computers,2018,3398826.0,0.5
16,Machines,8472,Other Office Machines,2018,3.0,0.55
16,Machines,8473,Office Machine Parts,2018,1157179.0,0.8
16,Machines,8474,Stone Processing Machines,2018,844952.0,-0.32
16,Machines,8477,Rubberworking Machinery,2018,191608.0,1.21
16,Machines,8479,Machinery Having Individual Functions,2018,2863314.0,1.02
16,Machines,8480,Metal Molds,2018,171253.0,0.83
16,Machines,8481,Valves,2018,5135206.0,1.06
16,Machines,8482,Ball Bearings,2018,4484810.0,1.0
16,Machines,8483,Transmissions,2018,9410497.0,1.28
16,Machines,8484,Gaskets,2018,221475.0,1.02
16,Machines,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays",2018,1494414.0,
16,Machines,8487,"Machinery parts, not containing electrical connectors, insulators, coils, contacts or other electrical features, not specified or included elsewhere in this Chapter.",2018,8733.0,
16,Machines,8501,Electric Motors,2018,4446660.0,0.53
16,Machines,8502,Electric Generating Sets,2018,1200288.0,-0.13
16,Machines,8503,Electric Motor Parts,2018,489262.0,0.51
16,Machines,8504,Electrical Transformers,2018,2690294.0,0.01
16,Machines,8505,Electromagnets,2018,21943.0,1.14
16,Machines,8506,Batteries,2018,967.0,0.01
16,Machines,8507,Electric Batteries,2018,60648.0,0.05
16,Machines,8508,Vacuum Cleaners,2018,4199.0,1.0
16,Machines,8509,Other Domestic Electric Housewares,2018,5407.0,0.53
16,Machines,8510,Hair Trimmers,2018,17166.0,0.68
16,Machines,8511,Electrical Ignitions,2018,522807.0,0.68
16,Machines,8512,Electrical Lighting and Signalling Equipment,2018,40896.0,0.69
16,Machines,8513,Portable Lighting,2018,273.0,-0.46
16,Machines,8514,Electric Furnaces,2018,4093691.0,0.96
16,Machines,8515,Electric Soldering Equipment,2018,1597966.0,1.36
16,Machines,8516,Electric Heaters,2018,1678699.0,0.31
16,Machines,8517,Telephones,2018,10689138.0,0.29
16,Machines,8518,Microphones and Headphones,2018,76831.0,0.15
16,Machines,8519,Sound Recording Equipment,2018,186939.0,0.08
16,Machines,8521,Video Recording Equipment,2018,148374.0,0.53
16,Machines,8522,Audio and Video Recording Accessories,2018,10012.0,0.32
16,Machines,8523,Blank Audio Media,2018,9400527.0,1.17
16,Machines,8525,Broadcasting Equipment,2018,942708.0,0.08
16,Machines,8526,Navigation Equipment,2018,1068075.0,0.74
16,Machines,8527,Radio Receivers,2018,548470.0,0.07
16,Machines,8528,Video Displays,2018,305432.0,-0.21
16,Machines,8529,Broadcasting Accessories,2018,8313216.0,0.49
16,Machines,8530,Traffic Signals,2018,42639.0,0.77
16,Machines,8531,Audio Alarms,2018,1055034.0,0.59
16,Machines,8532,Electrical Capacitors,2018,46026.0,0.69
16,Machines,8533,Electrical Resistors,2018,120157.0,0.66
16,Machines,8534,Printed Circuit Boards,2018,47100.0,0.65
16,Machines,8535,High-voltage Protection Equipment,2018,1568056.0,0.84
16,Machines,8536,Low-voltage Protection Equipment,2018,7998335.0,0.36
16,Machines,8537,Electrical Control Boards,2018,1057950.0,0.27
16,Machines,8538,Electrical Power Accessories,2018,565493.0,0.59
16,Machines,8539,Electric Filament,2018,1096995.0,0.63
16,Machines,8540,Cathode Tubes,2018,9312775.0,
16,Machines,8541,Semiconductor Devices,2018,11440819.0,0.97
16,Machines,8542,Integrated Circuits,2018,5490359.0,0.98
16,Machines,8543,Other Electrical Machinery,2018,8746121.0,0.89
16,Machines,8544,Insulated Wire,2018,4799109.0,-0.31
16,Machines,8545,Carbon-based Electronics,2018,117106.0,0.78
16,Machines,8546,Electrical Insulators,2018,214712.0,0.52
16,Machines,8547,Metal Insulating Fittings,2018,2334.0,0.73
16,Machines,8548,Electrical Parts,2018,134078.0,0.67
17,Transportation,8606,Railway Freight Cars,2018,364944.0,-0.32
17,Transportation,8607,Locomotive Parts,2018,106664.0,0.95
17,Transportation,8608,Railway Track Fixtures,2018,200279.0,0.31
17,Transportation,8609,Railway Cargo Containers,2018,74042.0,-0.69
17,Transportation,8703,Cars,2018,16008648.0,0.92
17,Transportation,8704,Delivery Trucks,2018,300366.0,-0.07
17,Transportation,8705,Special purpose motor vehicles,2018,1819176.0,-0.11
17,Transportation,8708,Motor Vehicles; parts & accessories,2018,630468.0,0.96
17,Transportation,8711,Motorcycles and cycles,2018,162073.0,0.62
17,Transportation,8714,Bi-Wheel Vehicle Parts,2018,244.0,0.62
17,Transportation,8716,"Trailers and semi-trailers, not mechanically propelled vehicles",2018,125402.0,0.36
17,Transportation,8802,"Planes, Helicopters, and/or Spacecraft",2018,152997566.0,0.22
17,Transportation,8803,"Aircraft parts (gliders, balloons, and powered aircraft)",2018,28499656.0,-0.11
17,Transportation,8901,Passenger and Cargo Ships,2018,15388820.0,-0.23
17,Transportation,8903,Recreational Boats,2018,42000.0,0.06
17,Transportation,8907,Other Floating Structures,2018,654.0,-0.51
17,Transportation,8908,Scrap Vessels,2018,371140.0,-1.37
18,Instruments,9001,Optical Fibers and optical fibre bundles,2018,2386333.0,1.01
18,Instruments,9002,Mirrors and Lenses,2018,421120.0,0.51
18,Instruments,9005,Binoculars and Telescopes,2018,84128.0,0.68
18,Instruments,9006,Cameras,2018,359.0,-0.13
18,Instruments,9007,Video Cameras,2018,28800.0,
18,Instruments,9010,Photo Lab Equipment,2018,3168.0,1.8
18,Instruments,9011,Microscopes,2018,219000.0,1.06
18,Instruments,9012,Non-optical Microscopes,2018,830204.0,1.48
18,Instruments,9013,LCDs,2018,117107513.0,0.92
18,Instruments,9014,Compasses,2018,7274303.0,0.74
18,Instruments,9015,Surveying Equipment,2018,991829.0,0.43
18,Instruments,9016,Balances,2018,261.0,
18,Instruments,9017,Drafting Tools,2018,215560.0,1.44
18,Instruments,9018,Medical Instruments,2018,4131068.0,0.75
18,Instruments,9019,Therapeutic Appliances,2018,4856.0,0.54
18,Instruments,9020,Breathing Appliances,2018,230915.0,0.62
18,Instruments,9021,Orthopedic Appliances,2018,371422.0,0.84
18,Instruments,9022,X-Ray Equipment,2018,1115980.0,1.52
18,Instruments,9023,Instructional Models,2018,1986.0,0.35
18,Instruments,9024,Tensile Testing Machines,2018,148350.0,1.57
