t,i,j,k,v,q
2017,156,643,291813,480.616,61.563
2017,156,643,291814,33663.263,39588.396
2017,156,643,291815,6060.726,6062.052
2017,156,643,291816,2180.542,2610.381
2017,156,643,291819,5656.442,1050.379
2017,156,643,291821,526.718,64.794
2017,156,643,291822,4236.128,1414.127
2017,156,643,291823,34.744,11.6
2017,156,643,291829,652.33,141.102
2017,156,643,291830,1703.467,26.774
2017,156,643,291899,13096.819,4718.769
2017,156,643,291990,8778.164,5298.836
2017,156,643,292019,775.025,298.15
2017,156,643,292021,202.074,89.48
2017,156,643,292029,318.147,36.694
2017,156,643,292090,2116.778,2222.761
2017,156,643,292111,49.373,19.16
2017,156,643,292119,8125.836,3336.042
2017,156,643,292121,807.783,490.743
2017,156,643,292122,3.001,0.6
2017,156,643,292129,1450.444,255.324
2017,156,643,292130,4129.767,102.086
2017,156,643,292141,3335.026,2663.704
2017,156,643,292142,1205.646,468.966
2017,156,643,292143,473.698,263.261
2017,156,643,292144,1374.078,339.919
2017,156,643,292145,318.598,95.947
2017,156,643,292149,1031.154,163.719
2017,156,643,292151,6152.066,1738.094
2017,156,643,292159,4200.038,1251.537
2017,156,643,292219,1133.463,61.834
2017,156,643,292221,0.053,
2017,156,643,292229,659.169,135.372
2017,156,643,292239,50.386,0.172
2017,156,643,292241,66200.401,70060.558
2017,156,643,292242,11387.748,11251.675
2017,156,643,292249,35164.934,22993.763
2017,156,643,292250,30650.832,16497.915
2017,156,643,292310,7304.309,3728.619
2017,156,643,292320,581.796,189.84
2017,156,643,292390,4731.224,2425.86
2017,156,643,292419,8860.562,2640.029
2017,156,643,292421,111.695,5.77
2017,156,643,292429,25122.918,4373.82
2017,156,643,292511,2852.388,353.07
2017,156,643,292519,1551.036,568.339
2017,156,643,292529,2290.389,446.418
2017,156,643,292620,522.552,320.106
2017,156,643,292690,4237.129,266.878
2017,156,643,292700,6443.395,2040.102
2017,156,643,292800,1256.049,105.61
2017,156,643,292910,13024.772,3953.786
2017,156,643,292990,1461.707,821.753
2017,156,643,293020,5357.046,4583.437
2017,156,643,293030,481.182,355.751
2017,156,643,293040,4238.342,1695.592
2017,156,643,293080,0.004,0.002
2017,156,643,293090,19604.056,7588.863
2017,156,643,293139,16988.079,1629.817
2017,156,643,293190,27010.39,18883.463
2017,156,643,293211,100.036,28.8
2017,156,643,293212,54.33,40.0
2017,156,643,293213,2033.492,1311.984
2017,156,643,293214,1389.574,24.125
2017,156,643,293219,1567.641,31.36
2017,156,643,293220,8187.317,1831.984
2017,156,643,293299,9558.424,656.394
2017,156,643,293311,2167.753,479.056
2017,156,643,293319,4639.042,258.023
2017,156,643,293321,312.707,161.334
2017,156,643,293329,9806.388,551.158
2017,156,643,293331,49.873,11.509
2017,156,643,293332,4.41,0.003
2017,156,643,293339,27329.432,917.454
2017,156,643,293349,9456.769,287.214
2017,156,643,293352,2.344,0.101
2017,156,643,293353,409.27,13.758
2017,156,643,293354,5.907,0.118
2017,156,643,293359,9451.866,507.868
2017,156,643,293361,12352.955,11227.677
2017,156,643,293369,15114.669,5402.223
2017,156,643,293379,3062.988,717.598
2017,156,643,293391,992.395,3.63
2017,156,643,293399,52538.977,3456.589
2017,156,643,293410,2618.409,345.184
2017,156,643,293420,8697.519,3052.503
2017,156,643,293430,533.806,75.65
2017,156,643,293499,46113.518,2356.802
2017,156,643,293550,431.147,4.025
2017,156,643,293590,17645.676,463.199
2017,156,643,293621,1673.837,72.709
2017,156,643,293622,2449.334,73.495
2017,156,643,293623,745.089,63.001
2017,156,643,293624,14066.722,466.38
2017,156,643,293625,4452.819,122.004
2017,156,643,293626,1072.589,24.308
2017,156,643,293627,11220.728,1861.792
2017,156,643,293628,3595.333,1119.775
2017,156,643,293629,2914.008,307.616
2017,156,643,293690,378.158,21.151
2017,156,643,293711,15.878,
2017,156,643,293712,256.166,0.003
2017,156,643,293719,960.316,0.018
2017,156,643,293721,901.324,0.826
2017,156,643,293722,604.206,0.135
2017,156,643,293723,303.905,0.101
2017,156,643,293729,405.21,0.892
2017,156,643,293750,137.831,0.001
2017,156,643,293790,226.089,0.018
2017,156,643,293810,8725.712,144.545
2017,156,643,293890,8943.284,47.469
2017,156,643,293919,33.0,0.01
2017,156,643,293920,0.041,
2017,156,643,293930,1076.878,168.153
2017,156,643,293941,8.31,0.03
2017,156,643,293942,8.03,0.03
2017,156,643,293949,90.739,0.026
2017,156,643,293959,301.761,41.694
2017,156,643,293979,33.002,0.012
2017,156,643,293980,149.173,2.425
2017,156,643,294000,1371.772,500.949
2017,156,643,294110,6908.888,332.258
2017,156,643,294120,1317.774,4.346
2017,156,643,294130,19797.095,269.292
2017,156,643,294140,6349.269,109.152
2017,156,643,294150,2181.528,23.276
2017,156,643,294190,43232.106,816.318
2017,156,643,294200,783.727,28.666
2017,156,643,300120,27.143,0.067
2017,156,643,300190,8793.561,21.747
2017,156,643,300212,5070.872,19.084
2017,156,643,300214,25.765,
2017,156,643,300215,959.169,36.172
2017,156,643,300219,2835.905,44.238
2017,156,643,300220,0.669,0.008
2017,156,643,300290,1577.832,25.023
2017,156,643,300310,458.837,0.254
2017,156,643,300320,3495.803,343.946
2017,156,643,300390,62.89,6.403
2017,156,643,300410,229.718,18.25
2017,156,643,300420,10600.018,1890.05
2017,156,643,300432,577.78,57.053
2017,156,643,300439,4099.545,18.933
2017,156,643,300449,38.203,0.76
2017,156,643,300450,202.994,33.142
2017,156,643,300490,10633.042,506.721
2017,156,643,300510,8823.543,929.785
2017,156,643,300590,3015.321,835.789
2017,156,643,300610,83.648,1.747
2017,156,643,300620,4.985,0.2
2017,156,643,300630,5.434,0.099
2017,156,643,300640,98.34,2.144
2017,156,643,300650,2.579,0.847
2017,156,643,300670,218.123,1.909
2017,156,643,300691,40.163,20.486
2017,156,643,310100,15.008,10.169
2017,156,643,310210,20.396,19.5
2017,156,643,310221,36.394,202.648
2017,156,643,310229,0.31,0.008
2017,156,643,310260,11.846,48.0
2017,156,643,310420,69.403,117.521
2017,156,643,310430,119.035,84.395
2017,156,643,310490,4.981,2.979
2017,156,643,310510,298.461,99.448
2017,156,643,310520,508.924,534.189
2017,156,643,310530,301.147,359.03
2017,156,643,310540,304.9,331.315
2017,156,643,310590,964.348,594.784
2017,156,643,320190,17.422,0.718
2017,156,643,320210,55.286,21.75
2017,156,643,320290,49.91,30.4
2017,156,643,320300,1543.247,579.531
2017,156,643,320411,549.318,79.294
2017,156,643,320412,642.899,84.2
2017,156,643,320413,762.227,179.741
2017,156,643,320414,362.109,84.732
2017,156,643,320415,1429.528,85.923
2017,156,643,320416,256.705,32.281
2017,156,643,320417,7513.98,892.86
2017,156,643,320419,1380.261,251.355
2017,156,643,320420,2018.964,223.905
2017,156,643,320490,124.143,7.717
2017,156,643,320611,30784.044,11281.833
2017,156,643,320619,5103.864,1934.765
2017,156,643,320620,2136.475,973.75
2017,156,643,320641,155.59,67.74
2017,156,643,320642,110.435,115.073
2017,156,643,320649,6754.302,3239.278
2017,156,643,320650,748.39,38.106
2017,156,643,320710,843.072,71.083
2017,156,643,320720,58.39,7.251
2017,156,643,320730,15.337,0.028
2017,156,643,320740,500.758,1124.256
2017,156,643,320810,7017.344,824.001
2017,156,643,320820,5284.277,3495.856
2017,156,643,320890,8236.516,2276.375
2017,156,643,320910,379.7,147.734
2017,156,643,320990,1111.105,38.655
2017,156,643,321000,903.92,436.878
2017,156,643,321100,158.597,122.707
2017,156,643,321210,2431.659,994.473
2017,156,643,321290,141.26,31.707
2017,156,643,321310,3988.407,2160.711
2017,156,643,321390,2749.369,277.125
2017,156,643,321410,3663.659,1718.125
2017,156,643,321490,388.957,201.033
2017,156,643,321511,245.747,113.385
2017,156,643,321519,1141.194,197.003
2017,156,643,321590,4310.158,824.002
2017,156,643,330119,0.27,0.01
2017,156,643,330124,28.309,1.165
2017,156,643,330125,72.332,3.6
2017,156,643,330129,751.564,56.456
2017,156,643,330130,81.519,1.022
2017,156,643,330190,84.067,5.465
2017,156,643,330210,105.106,5.346
2017,156,643,330290,1445.716,142.073
2017,156,643,330300,524.492,60.647
2017,156,643,330410,5175.918,368.083
2017,156,643,330420,8024.712,602.029
2017,156,643,330430,3154.838,479.919
2017,156,643,330491,2681.308,241.335
2017,156,643,330499,10323.024,2133.035
2017,156,643,330510,1420.562,526.408
2017,156,643,330520,5.726,1.566
2017,156,643,330530,4.506,0.717
2017,156,643,330590,1761.761,503.783
2017,156,643,330610,64189.895,40901.816
2017,156,643,330620,448.218,33.209
2017,156,643,330690,3551.975,2871.621
2017,156,643,330710,60.776,25.165
2017,156,643,330720,138.871,19.85
2017,156,643,330730,472.016,149.832
2017,156,643,330741,55.226,5.643
2017,156,643,330749,6528.677,2120.055
2017,156,643,330790,2469.48,628.244
2017,156,643,340111,815.899,321.741
2017,156,643,340119,1628.959,857.81
2017,156,643,340120,82.231,28.545
2017,156,643,340130,3411.973,903.504
2017,156,643,340211,7361.398,4938.848
2017,156,643,340212,1754.657,334.069
2017,156,643,340213,5780.042,2527.947
2017,156,643,340219,2174.461,810.372
2017,156,643,340220,5256.947,3585.783
2017,156,643,340290,2645.147,1001.464
2017,156,643,340311,15.755,11.5
2017,156,643,340319,800.543,196.735
2017,156,643,340391,124.908,5.689
2017,156,643,340399,1692.743,565.921
2017,156,643,340420,4.072,3.009
2017,156,643,340490,2141.765,1685.558
2017,156,643,340510,1060.091,493.841
2017,156,643,340520,71.581,0.737
2017,156,643,340530,442.038,207.069
2017,156,643,340540,48.582,18.348
2017,156,643,340590,260.948,133.585
2017,156,643,340600,5557.095,1600.72
2017,156,643,340700,6681.648,2790.292
2017,156,643,350300,6089.066,1767.921
2017,156,643,350400,54356.295,26364.887
2017,156,643,350510,2062.124,1839.346
2017,156,643,350520,35.234,39.094
2017,156,643,350610,13080.913,3694.47
2017,156,643,350691,15898.94,4430.399
2017,156,643,350699,2195.482,140.756
2017,156,643,350790,11485.858,1944.286
2017,156,643,360100,1526.585,165.5
2017,156,643,360300,21.438,1.693
2017,156,643,360410,25134.062,12971.788
2017,156,643,360490,49.151,7.187
2017,156,643,360500,2.804,0.38
2017,156,643,360610,104.327,66.895
2017,156,643,360690,51.155,30.241
2017,156,643,370110,74.226,2.175
2017,156,643,370120,29.99,0.902
2017,156,643,370130,17250.866,1805.279
2017,156,643,370199,10.878,0.153
2017,156,643,370210,0.536,0.009
2017,156,643,370231,0.815,0.022
2017,156,643,370239,2.508,0.07
2017,156,643,370244,100.104,3.12
2017,156,643,370252,0.276,0.012
2017,156,643,370253,0.411,0.003
2017,156,643,370254,0.08,0.008
2017,156,643,370256,0.201,0.002
2017,156,643,370296,0.145,0.003
2017,156,643,370298,1.143,0.008
2017,156,643,370310,44.62,16.629
2017,156,643,370320,800.513,209.484
2017,156,643,370390,5.044,0.125
2017,156,643,370400,65.0,41.5
2017,156,643,370500,8.241,1.238
2017,156,643,370710,17.849,0.197
2017,156,643,370790,28241.047,4323.135
2017,156,643,380110,1570.525,484.867
2017,156,643,380120,1.314,0.04
2017,156,643,380130,687.98,817.804
2017,156,643,380190,1638.648,733.881
2017,156,643,380210,6502.839,4478.938
2017,156,643,380290,3302.601,11752.795
2017,156,643,380400,92.112,147.501
2017,156,643,380610,176.189,108.57
2017,156,643,380620,19.017,0.671
2017,156,643,380630,262.933,126.0
2017,156,643,380690,290.764,98.204
2017,156,643,380891,16852.416,4718.431
2017,156,643,380892,24909.906,4596.031
2017,156,643,380893,86776.908,27168.693
2017,156,643,380894,1605.308,571.633
2017,156,643,380899,901.486,210.837
2017,156,643,380910,148.0,370.0
2017,156,643,380991,87.806,13.899
2017,156,643,380992,2317.926,1336.05
2017,156,643,380993,18.543,5.867
2017,156,643,381010,166.294,102.522
2017,156,643,381090,541.726,805.595
2017,156,643,381119,103.849,24.535
2017,156,643,381121,545.747,165.418
2017,156,643,381129,46.197,6.305
2017,156,643,381190,7956.367,1507.473
2017,156,643,381210,11930.931,2683.284
2017,156,643,381220,49.634,5.223
2017,156,643,381231,76.27,27.0
2017,156,643,381239,11036.718,3319.377
2017,156,643,381400,970.198,387.008
2017,156,643,381511,57.623,2.758
2017,156,643,381512,4590.369,36.766
2017,156,643,381519,5710.648,831.902
2017,156,643,381590,2421.425,546.04
2017,156,643,381600,21733.44,56600.531
2017,156,643,381700,45.36,16.0
2017,156,643,381800,20940.164,196.079
2017,156,643,381900,10.565,2.144
2017,156,643,382000,54.047,27.034
2017,156,643,382100,7.579,1.041
2017,156,643,382200,4460.352,1072.808
2017,156,643,382311,503.952,606.732
2017,156,643,382313,48.699,9.021
2017,156,643,382319,70.711,46.37
2017,156,643,382370,48.32,28.791
2017,156,643,382410,4249.437,3153.973
2017,156,643,382430,348.401,7.405
2017,156,643,382440,3735.9,2147.775
2017,156,643,382450,65.379,1124.534
2017,156,643,382460,443.73,518.577
2017,156,643,382478,27015.795,7147.573
2017,156,643,382479,1013.792,269.982
2017,156,643,382499,38733.354,25309.444
2017,156,643,382590,39.409,62.0
2017,156,643,390110,858.722,383.89
2017,156,643,390120,220.358,159.585
2017,156,643,390130,2638.276,1916.511
2017,156,643,390140,305.715,153.392
2017,156,643,390190,19439.017,15157.946
2017,156,643,390210,6399.839,4338.631
2017,156,643,390220,650.889,242.017
2017,156,643,390230,225.491,28.881
2017,156,643,390290,1908.484,1335.499
2017,156,643,390311,12465.543,8675.365
2017,156,643,390319,3553.401,2240.617
2017,156,643,390320,277.116,123.798
2017,156,643,390330,1034.762,390.907
2017,156,643,390390,3680.254,1698.285
2017,156,643,390410,40535.316,56114.535
2017,156,643,390421,2913.948,570.008
2017,156,643,390422,612.759,482.844
2017,156,643,390430,344.075,218.65
2017,156,643,390440,192.838,25.265
2017,156,643,390450,257.684,143.65
2017,156,643,390461,2127.039,359.03
2017,156,643,390469,2888.732,259.701
2017,156,643,390490,2764.495,719.742
2017,156,643,390512,148.922,62.32
2017,156,643,390519,8.544,3.548
2017,156,643,390521,5.356,6.871
2017,156,643,390529,518.05,289.161
2017,156,643,390530,4294.259,2764.963
2017,156,643,390591,50.429,4.0
2017,156,643,390599,2460.75,448.028
2017,156,643,390610,345.921,28.605
2017,156,643,390690,42516.976,28600.068
2017,156,643,390710,486.721,218.298
2017,156,643,390720,19937.582,12045.004
2017,156,643,390730,10546.072,5098.038
2017,156,643,390740,120.664,3.924
2017,156,643,390750,496.729,315.2
2017,156,643,390761,54723.072,56199.873
2017,156,643,390769,9318.244,9336.511
2017,156,643,390770,30.807,10.302
2017,156,643,390791,2897.724,1393.933
2017,156,643,390799,13495.408,7490.207
2017,156,643,390810,200.119,75.253
2017,156,643,390890,483.454,114.927
2017,156,643,390910,899.579,780.821
2017,156,643,390920,54.577,53.753
2017,156,643,390931,45751.732,19169.591
2017,156,643,390939,227.009,96.355
2017,156,643,390940,1725.507,1289.534
2017,156,643,390950,8461.932,4338.683
2017,156,643,391000,19572.159,6685.041
2017,156,643,391110,2813.02,1756.943
2017,156,643,391190,1064.927,690.188
2017,156,643,391211,6147.863,2067.648
2017,156,643,391231,15140.047,8939.064
2017,156,643,391239,14489.872,5171.885
2017,156,643,391290,4653.642,180.086
2017,156,643,391310,8926.791,850.639
2017,156,643,391390,21375.48,10413.675
2017,156,643,391400,19061.275,7745.062
2017,156,643,391510,72.917,162.037
2017,156,643,391530,5.347,10.406
2017,156,643,391590,365.197,61.253
2017,156,643,391610,1753.82,510.149
2017,156,643,391620,1707.997,1221.667
2017,156,643,391690,11900.006,5162.699
2017,156,643,391710,1361.356,65.611
2017,156,643,391721,8850.228,2647.519
2017,156,643,391722,8303.669,4633.014
2017,156,643,391723,953.822,455.085
2017,156,643,391729,4487.161,814.575
2017,156,643,391731,1462.917,149.338
2017,156,643,391732,6810.847,1929.705
2017,156,643,391733,1879.52,416.793
2017,156,643,391739,24578.396,6166.008
2017,156,643,391740,20711.885,4389.024
2017,156,643,391810,28188.626,7071.953
2017,156,643,391890,7169.079,1467.489
2017,156,643,391910,22207.472,8251.57
2017,156,643,391990,42297.816,15530.244
2017,156,643,392010,30416.367,12329.993
2017,156,643,392020,8827.612,3323.238
2017,156,643,392030,8701.033,4139.941
2017,156,643,392043,50548.264,27512.124
2017,156,643,392049,44143.897,29854.775
2017,156,643,392051,3809.361,1353.413
2017,156,643,392059,40.65,30.714
2017,156,643,392061,355.016,54.278
2017,156,643,392062,7630.03,2407.05
2017,156,643,392063,1348.752,85.254
2017,156,643,392069,2086.268,394.7
2017,156,643,392071,3536.086,1051.922
2017,156,643,392073,137.671,5.747
2017,156,643,392079,140.272,44.644
2017,156,643,392091,1167.623,260.587
2017,156,643,392092,2488.087,706.95
2017,156,643,392093,54.162,7.927
2017,156,643,392094,566.957,333.824
2017,156,643,392099,14940.171,1103.295
2017,156,643,392111,242.649,95.111
2017,156,643,392112,8388.068,5782.746
2017,156,643,392113,8421.912,3885.963
2017,156,643,392114,250.479,96.471
2017,156,643,392119,3350.379,1029.164
2017,156,643,392190,53985.34,44551.263
2017,156,643,392210,30094.368,28942.025
2017,156,643,392220,2887.999,754.569
2017,156,643,392290,12671.461,1696.256
2017,156,643,392310,8143.124,2234.679
2017,156,643,392321,11752.992,4100.549
2017,156,643,392329,5289.847,1123.7
2017,156,643,392330,15182.516,1696.113
2017,156,643,392340,1188.055,142.08
2017,156,643,392350,18044.126,2721.984
2017,156,643,392390,8539.171,2039.435
2017,156,643,392410,42371.601,7595.465
2017,156,643,392490,50196.372,13880.442
2017,156,643,392510,137.841,39.023
2017,156,643,392520,483.997,39.321
2017,156,643,392530,6065.03,2425.189
2017,156,643,392590,12407.116,5680.982
2017,156,643,392610,11418.774,3100.88
2017,156,643,392620,30636.431,7607.231
2017,156,643,392630,8316.642,985.895
2017,156,643,392640,34519.354,6323.577
2017,156,643,392690,163748.762,35706.054
2017,156,643,400110,33.241,15.782
2017,156,643,400121,30.098,16.95
2017,156,643,400122,33.737,40.18
2017,156,643,400129,0.149,0.02
2017,156,643,400211,132.869,84.136
2017,156,643,400219,5214.653,3056.24
2017,156,643,400220,500.265,232.883
2017,156,643,400231,142.419,11.455
2017,156,643,400249,3009.686,737.77
2017,156,643,400251,20.003,11.2
2017,156,643,400259,123.182,30.925
2017,156,643,400260,35.51,10.506
2017,156,643,400270,83.336,18.018
2017,156,643,400291,344.97,214.499
2017,156,643,400299,4628.988,227.112
2017,156,643,400300,492.773,511.858
2017,156,643,400400,135.37,412.701
2017,156,643,400510,5484.273,1969.68
2017,156,643,400520,0.004,0.003
2017,156,643,400591,671.784,151.497
2017,156,643,400599,4.324,4.235
2017,156,643,400610,20.414,5.534
2017,156,643,400690,65.459,4.947
2017,156,643,400700,90.484,29.336
2017,156,643,400811,938.762,164.951
2017,156,643,400819,1477.243,426.281
2017,156,643,400821,6437.752,4764.411
2017,156,643,400829,444.714,154.212
2017,156,643,400911,2082.867,333.435
2017,156,643,400912,1072.354,243.944
2017,156,643,400921,14480.251,6354.416
2017,156,643,400922,15346.521,4134.455
2017,156,643,400931,7086.124,2688.018
2017,156,643,400932,1737.335,351.516
2017,156,643,400941,483.808,151.268
2017,156,643,400942,972.924,326.81
2017,156,643,401011,1293.595,247.986
2017,156,643,401012,6196.938,3578.916
2017,156,643,401019,319.049,35.552
2017,156,643,401031,5095.127,282.887
2017,156,643,401032,3167.869,1370.951
2017,156,643,401033,331.547,45.983
2017,156,643,401034,977.485,493.538
2017,156,643,401035,1170.714,170.38
2017,156,643,401036,102.854,20.389
2017,156,643,401039,6490.133,1862.171
2017,156,643,401110,69733.098,28235.571
2017,156,643,401120,168402.286,82813.254
2017,156,643,401140,1079.487,320.917
2017,156,643,401150,7099.972,3578.647
2017,156,643,401170,4499.606,1591.259
2017,156,643,401180,49861.01,19296.673
