Section ID,Section,HS4 ID,HS4,Year,Russia's Exports,China's Exports,PCI
17,Transportation,8716,"Trailers and semi-trailers, not mechanically propelled vehicles",2018,125402.0,95433947.0,0.36
16,Machines,8418,Refrigerators,2018,124614.0,183444591.0,0.27
6,Chemical Products,2842,Other Inorganic Acids Salts,2018,124090.0,1971740.0,1.42
15,Metals,7207,Semi-Finished Iron,2018,123681.0,165436.0,-0.7
16,Machines,8533,Electrical Resistors,2018,120157.0,10684575.0,0.66
10,Paper Goods,4811,Cellulose Fibers Paper,2018,119600.0,43342976.0,0.52
16,Machines,8408,Combustion Engines,2018,119264.0,145684292.0,1.15
6,Chemical Products,3802,Activated Carbon,2018,118812.0,12154090.0,-0.6
13,Stone And Glass,6812,Asbestos Fibres,2018,118381.0,1579999.0,
16,Machines,8545,Carbon-based Electronics,2018,117106.0,381761749.0,0.78
11,Textiles,6303,Window Dressings,2018,115768.0,45695710.0,-0.2
16,Machines,8428,Lifting Machinery,2018,115345.0,182328112.0,0.74
6,Chemical Products,2834,Nitrites and Nitrates,2018,114830.0,2573256.0,-0.02
6,Chemical Products,2924,Carboxyamide Compounds,2018,112853.0,34158205.0,0.69
6,Chemical Products,2925,Carboxyimide Compounds,2018,112839.0,5404699.0,0.8
11,Textiles,6204,Non-Knit Women's Suits,2018,110704.0,424237387.0,-1.45
11,Textiles,6211,Non-Knit Active Wear,2018,109856.0,44891574.0,-1.69
6,Chemical Products,3507,Enzymes,2018,108397.0,17231411.0,0.86
15,Metals,7204,Scrap Iron,2018,107486.0,800.0,-0.51
13,Stone And Glass,7007,Safety Glass,2018,107339.0,25721779.0,0.33
19,Weapons,9307,Bladed Weapons and Accessories,2018,106674.0,89079.0,
17,Transportation,8607,Locomotive Parts,2018,106664.0,19142847.0,0.95
15,Metals,7305,Other Large Iron Pipes,2018,106428.0,10284394.0,0.2
15,Metals,7224,Steel Ingots,2018,105029.0,261979.0,0.87
6,Chemical Products,3101,Animal or Vegetable Fertilizers,2018,101665.0,2900.0,-0.83
2,Vegetable Products,901,Coffee,2018,100446.0,7991328.0,-1.23
10,Paper Goods,4819,Paper Containers,2018,99963.0,50821758.0,-0.44
2,Vegetable Products,1103,Cereal Meal and Pellets,2018,98833.0,15427.0,
6,Chemical Products,2938,Glycosides,2018,97907.0,18567870.0,-0.06
15,Metals,7206,Iron Ingots,2018,97720.0,228983.0,-1.33
15,Metals,7220,Flat-Rolled Stainless Steel,2018,97573.0,12277009.0,1.24
6,Chemical Products,2941,Antibiotics,2018,96347.0,71224557.0,0.73
20,Miscellaneous,9603,Brooms,2018,92439.0,118031368.0,-0.19
6,Chemical Products,3808,Pesticides,2018,92373.0,135188611.0,-0.07
6,Chemical Products,3813,Fire Extinguishers Preparations,2018,91609.0,16928.0,
7,Plastics and Rubbers,3921,Other Plastic Sheetings,2018,89577.0,83789973.0,0.57
13,Stone And Glass,6911,Porcelain Tableware,2018,89256.0,111885947.0,-0.51
15,Metals,8207,Interchangeable Tool Parts,2018,88197.0,189711065.0,0.86
10,Paper Goods,4808,Corrugated Paper,2018,87761.0,851019.0,-0.17
16,Machines,8454,Casting Machines,2018,87248.0,9572271.0,1.24
7,Plastics and Rubbers,3924,Plastic Housewares,2018,87099.0,114423936.0,-0.77
6,Chemical Products,3006,Special Pharmaceuticals,2018,86191.0,619744.0,0.42
16,Machines,8461,Metalworking Machines,2018,85057.0,9988974.0,1.9
13,Stone And Glass,6901,Bricks,2018,84685.0,395385.0,
7,Plastics and Rubbers,3906,Acrylic Polymers,2018,84294.0,29914415.0,1.34
18,Instruments,9005,Binoculars and Telescopes,2018,84128.0,5963334.0,0.68
15,Metals,8309,Metal Stoppers,2018,84029.0,16962875.0,0.2
4,Foodstuffs,2209,Vinegar,2018,82761.0,428370.0,-0.26
15,Metals,8212,Razor Blades,2018,81085.0,8527234.0,-0.2
15,Metals,8211,Knives,2018,80908.0,32463604.0,0.82
16,Machines,8518,Microphones and Headphones,2018,76831.0,306627106.0,0.15
16,Machines,8445,Textile Fiber Machinery,2018,76760.0,3137236.0,1.89
7,Plastics and Rubbers,3919,Self-adhesive Plastics,2018,76394.0,74353476.0,0.98
17,Transportation,8609,Railway Cargo Containers,2018,74042.0,56650309.0,-0.69
13,Stone And Glass,7010,Glass Bottles,2018,73200.0,28784325.0,-0.59
15,Metals,8311,Coated Metal Soldering Products,2018,72059.0,12695994.0,0.3
6,Chemical Products,3301,Essential Oils,2018,70453.0,891761.0,-1.01
7,Plastics and Rubbers,3914,Polymer Ion-Exchangers,2018,70058.0,21761184.0,1.32
11,Textiles,6104,Knit Women's Suits,2018,69898.0,179669322.0,-1.75
6,Chemical Products,2922,Oxygen Amino Compounds,2018,69710.0,89200122.0,0.66
10,Paper Goods,4908,Decals,2018,69285.0,841058.0,0.66
18,Instruments,9101,Precious Metal Watches,2018,68982.0,7150.0,0.46
6,Chemical Products,2826,Fluorides,2018,68975.0,42316928.0,-0.38
20,Miscellaneous,9503,Other toys,2018,67600.0,815621615.0,-0.11
6,Chemical Products,3307,Shaving Products,2018,67488.0,10117902.0,0.1
16,Machines,8432,Soil Preparation Machinery,2018,66894.0,62411170.0,0.52
6,Chemical Products,3811,Antiknock,2018,66872.0,8334507.0,0.7
15,Metals,7419,Other Copper Products,2018,64635.0,9317019.0,0.35
11,Textiles,5607,Twine and Rope,2018,63218.0,8765528.0,-0.57
2,Vegetable Products,713,Dried Legumes,2018,62879.0,3558538.0,-2.03
11,Textiles,6307,Other Cloth Articles,2018,62239.0,80029436.0,-1.22
5,Mineral Products,2715,Asphalt Mixtures,2018,61971.0,372982.0,-0.49
16,Machines,8507,Electric Batteries,2018,60648.0,164798697.0,0.05
18,Instruments,9105,Other Clocks,2018,60384.0,10097870.0,0.77
15,Metals,7406,Copper Powder,2018,60000.0,36457.0,
6,Chemical Products,2850,Hydrides and other anions,2018,58420.0,1186159.0,1.05
15,Metals,7323,Iron Housewares,2018,56233.0,143393929.0,-0.25
15,Metals,7311,Iron Gas Containers,2018,55906.0,7861539.0,-0.58
6,Chemical Products,2811,Other Inorganic Acids,2018,55796.0,20095651.0,1.16
15,Metals,7615,Aluminium Housewares,2018,55167.0,66830753.0,-0.75
13,Stone And Glass,6810,Cement Articles,2018,53553.0,8403399.0,0.05
5,Mineral Products,2525,Mica,2018,53257.0,112324.0,
15,Metals,7209,Cold-Rolled Iron,2018,51719.0,31002781.0,0.03
6,Chemical Products,2906,Cyclic Alcohols,2018,50455.0,2777704.0,0.41
16,Machines,8422,Washing and Bottling Machines,2018,50271.0,75673404.0,0.87
10,Paper Goods,4823,Shaped Paper,2018,49730.0,20909404.0,0.24
15,Metals,8205,Other Hand Tools,2018,49080.0,89480901.0,0.9
9,Wood Products,4415,Wood Crates,2018,48215.0,64465.0,0.12
12,Footwear and Headwear,6405,Other Footwear,2018,48062.0,29934269.0,-1.03
16,Machines,8534,Printed Circuit Boards,2018,47100.0,82438634.0,0.65
7,Plastics and Rubbers,4005,Compounded Unvulcanised Rubber,2018,46752.0,575199.0,0.57
11,Textiles,6110,Knit Sweaters,2018,46453.0,384751235.0,-1.79
16,Machines,8532,Electrical Capacitors,2018,46026.0,40809143.0,0.69
18,Instruments,9029,Revolution Counters,2018,45674.0,9490094.0,0.96
6,Chemical Products,3404,Waxes,2018,45530.0,3192233.0,0.43
6,Chemical Products,2833,Sulfates,2018,45448.0,17945612.0,-0.31
7,Plastics and Rubbers,3925,Plastic Building Materials,2018,45419.0,24411644.0,0.04
15,Metals,8307,Flexible Metal Tubing,2018,43452.0,3847994.0,0.27
16,Machines,8466,Metalworking Machine Parts,2018,43189.0,26454718.0,1.2
16,Machines,8530,Traffic Signals,2018,42639.0,2385795.0,0.77
2,Vegetable Products,712,Dried Vegetables,2018,42455.0,23810479.0,-1.2
17,Transportation,8903,Recreational Boats,2018,42000.0,4537282.0,0.06
15,Metals,7903,Zinc Powder,2018,41414.0,230.0,
16,Machines,8512,Electrical Lighting and Signalling Equipment,2018,40896.0,76091762.0,0.69
20,Miscellaneous,9506,Sports Equipment,2018,40192.0,211414567.0,-0.17
16,Machines,8441,Other Paper Machinery,2018,40013.0,32393563.0,1.14
11,Textiles,6115,Knit Socks and Hosiery,2018,39463.0,274803485.0,-1.05
16,Machines,8437,Mill Machinery,2018,37830.0,5747432.0,0.0
6,Chemical Products,2830,Sulfides,2018,37118.0,13804901.0,
10,Paper Goods,4818,Toilet Paper,2018,36977.0,10640477.0,-0.08
8,Animal Hides,4303,Furskin Apparel,2018,36973.0,120373709.0,-0.4
6,Chemical Products,3302,Scented Mixtures,2018,34966.0,1091930.0,0.21
14,Precious Metals,7116,Pearl Products,2018,33614.0,1016355.0,-0.71
11,Textiles,5702,Hand-Woven Rugs,2018,33245.0,2872435.0,-0.55
18,Instruments,9202,String Instruments,2018,32446.0,6257845.0,-0.08
15,Metals,7210,Coated Flat-Rolled Iron,2018,32245.0,275110124.0,-0.0
3,Animal and Vegetable Bi-Products,1509,Pure Olive Oil,2018,32229.0,100.0,-0.93
11,Textiles,5811,Quilted Textiles,2018,30130.0,3868386.0,
18,Instruments,9007,Video Cameras,2018,28800.0,933702.0,
15,Metals,7611,Large Aluminium Containers,2018,28385.0,5803.0,
8,Animal Hides,4205,Other Leather Articles,2018,27703.0,12863632.0,-0.33
16,Machines,8463,Other Non-Metal Removal Machinery,2018,27256.0,12805525.0,0.92
11,Textiles,5603,Non-woven Textiles,2018,26570.0,49510748.0,0.81
13,Stone And Glass,6809,Plaster Articles,2018,26563.0,870844.0,-0.21
11,Textiles,6201,Non-Knit Men's Coats,2018,26138.0,258108210.0,-1.56
6,Chemical Products,3812,Prepared Rubber Accelerators,2018,24846.0,35560927.0,1.08
7,Plastics and Rubbers,3913,Natural Polymers,2018,24408.0,42753361.0,0.84
6,Chemical Products,2914,Ketones and Quinones,2018,24274.0,10401145.0,0.95
4,Foodstuffs,1701,Raw Sugar,2018,23917.0,17507.0,-1.77
2,Vegetable Products,1102,Cereal Flours,2018,23781.0,24851.0,-1.26
7,Plastics and Rubbers,4010,Rubber Belting,2018,23158.0,34284298.0,0.76
2,Vegetable Products,808,Apples and Pears,2018,23020.0,134369723.0,-1.07
6,Chemical Products,2934,Nucleic Acids,2018,22962.0,86019650.0,1.01
6,Chemical Products,2942,Other Organic Compounds,2018,22844.0,2657014.0,0.07
12,Footwear and Headwear,6402,Rubber Footwear,2018,22549.0,909122003.0,-1.29
12,Footwear and Headwear,6404,Textile Footwear,2018,22420.0,358680443.0,-1.2
16,Machines,8505,Electromagnets,2018,21943.0,36898077.0,1.14
15,Metals,8204,Wrenches,2018,20900.0,28069660.0,1.06
13,Stone And Glass,7020,Other Glass Articles,2018,20333.0,12126270.0,0.59
11,Textiles,6301,Blankets,2018,20119.0,42210692.0,-1.99
7,Plastics and Rubbers,3911,Petroleum Resins,2018,20040.0,5244353.0,1.24
6,Chemical Products,2818,Aluminium Oxide,2018,18672.0,63993734.0,-0.22
18,Instruments,9028,Utility Meters,2018,18433.0,75475705.0,0.16
4,Foodstuffs,1803,Cocoa Paste,2018,18418.0,39406.0,-1.31
14,Precious Metals,7118,Coin,2018,18168.0,26361.0,0.09
6,Chemical Products,2827,Chlorides,2018,18052.0,18977967.0,0.32
16,Machines,8510,Hair Trimmers,2018,17166.0,32596313.0,0.68
11,Textiles,6109,Knit T-shirts,2018,16956.0,134182059.0,-1.83
4,Foodstuffs,1602,Other Prepared Meat,2018,16761.0,2306.0,0.24
6,Chemical Products,2849,Carbides,2018,16100.0,5272200.0,0.42
14,Precious Metals,7113,Jewellery,2018,16058.0,65363174.0,-0.52
16,Machines,8420,Rolling Machines,2018,15650.0,7124720.0,1.6
18,Instruments,9033,Opto-Electric Instrument Parts,2018,15319.0,1993443.0,0.5
15,Metals,7407,Copper Bars,2018,15186.0,342009.0,0.17
15,Metals,7325,Other Cast Iron Products,2018,15127.0,34201255.0,-0.22
16,Machines,8440,Book-binding Machines,2018,14962.0,1861151.0,0.93
2,Vegetable Products,904,Pepper,2018,14645.0,5681030.0,-1.77
11,Textiles,5911,Textiles for technical uses,2018,14604.0,17812502.0,0.93
16,Machines,8442,Print Production Machinery,2018,14568.0,11771113.0,0.92
16,Machines,8455,Metal-Rolling Mills,2018,14506.0,44252354.0,0.8
8,Animal Hides,4202,Trunks and Cases,2018,14467.0,435961544.0,-0.96
11,Textiles,6103,Knit Men's Suits,2018,14418.0,41519823.0,-1.78
11,Textiles,5904,Linoleum,2018,14098.0,8109.0,
11,Textiles,5408,Artificial Filament Yarn Woven Fabric,2018,13513.0,10455502.0,
7,Plastics and Rubbers,4008,Rubber Sheets,2018,13236.0,5561472.0,0.76
7,Plastics and Rubbers,4003,Reclaimed Rubber,2018,13173.0,436793.0,
6,Chemical Products,2930,Organo-Sulfur Compounds,2018,12771.0,31095760.0,0.65
6,Chemical Products,2932,Oxygen Heterocyclic Compounds,2018,12708.0,28342335.0,0.86
15,Metals,7610,Aluminium Structures,2018,12700.0,19021607.0,0.07
4,Foodstuffs,2303,Starch Residue,2018,11530.0,10762004.0,-0.09
11,Textiles,6213,Handkerchiefs,2018,11331.0,780249.0,
7,Plastics and Rubbers,3905,Other Vinyl Polymers,2018,11200.0,10047231.0,1.02
15,Metals,7211,Large Flat-Rolled Iron,2018,11046.0,733239.0,0.94
10,Paper Goods,4820,Paper Notebooks,2018,10692.0,30047836.0,-0.72
15,Metals,7409,Copper Plating,2018,10669.0,993929.0,0.82
20,Miscellaneous,9504,Video and Card Games,2018,10472.0,184293823.0,0.6
6,Chemical Products,3004,Packaged Medicaments,2018,10441.0,17631053.0,0.24
9,Wood Products,4417,Wooden Tool Handles,2018,10269.0,183550.0,
15,Metals,7605,Aluminium Wire,2018,10225.0,2577349.0,-0.48
16,Machines,8522,Audio and Video Recording Accessories,2018,10012.0,611840.0,0.32
7,Plastics and Rubbers,3918,Plastic Floor Coverings,2018,9875.0,43981207.0,0.51
4,Foodstuffs,2104,Soups and Broths,2018,9838.0,717982.0,-0.37
15,Metals,8306,Bells and Other Metal Ornaments,2018,9800.0,13695608.0,-1.46
18,Instruments,9201,Pianos,2018,9413.0,892795.0,
2,Vegetable Products,703,Onions,2018,9176.0,65822894.0,-1.65
16,Machines,8487,"Machinery parts, not containing electrical connectors, insulators, coils, contacts or other electrical features, not specified or included elsewhere in this Chapter.",2018,8733.0,23489433.0,
6,Chemical Products,2916,Unsaturated Acyclic Monocarboxylic Acids,2018,8648.0,30598028.0,0.72
5,Mineral Products,2512,Siliceous Fossil Meals,2018,8478.0,977535.0,
5,Mineral Products,2514,Slate,2018,8422.0,981.0,
15,Metals,7411,Copper Pipes,2018,8400.0,16552813.0,0.35
18,Instruments,9206,Percussion,2018,8384.0,935567.0,
6,Chemical Products,3005,Bandages,2018,8368.0,12866034.0,0.53
18,Instruments,9104,Dashboard Clocks,2018,8176.0,651997.0,
15,Metals,7212,Large Coated Flat-Rolled Iron,2018,8170.0,3254700.0,0.52
20,Miscellaneous,9619,Sanitary towels (pads),2018,8149.0,58827253.0,
4,Foodstuffs,2006,Sugar Preserved Foods,2018,8060.0,9946565.0,
2,Vegetable Products,702,Tomatoes,2018,7956.0,93765527.0,-1.75
2,Vegetable Products,813,Dried Fruits,2018,7707.0,3574671.0,-1.44
14,Precious Metals,7114,Metal-Clad Products,2018,7643.0,110195.0,-0.91
16,Machines,8423,Scales,2018,7608.0,50402417.0,0.42
11,Textiles,6205,Non-Knit Men's Shirts,2018,7549.0,63784508.0,-1.86
15,Metals,7314,Iron Cloth,2018,7467.0,15317461.0,0.14
15,Metals,8007,Other Tin Products,2018,7128.0,66537.0,
15,Metals,8206,Tool Sets,2018,6995.0,21492287.0,0.05
6,Chemical Products,3506,Glues,2018,6687.0,37568239.0,0.59
14,Precious Metals,7117,Imitation Jewellery,2018,6681.0,24743601.0,-0.28
20,Miscellaneous,9601,Worked Ivory and Bone,2018,6441.0,129127.0,
13,Stone And Glass,7017,Laboratory Glassware,2018,6420.0,4013291.0,0.99
11,Textiles,6214,Scarves,2018,6395.0,23966771.0,-0.97
7,Plastics and Rubbers,4012,Used Rubber Tires,2018,6375.0,2216698.0,0.02
11,Textiles,6202,Non-Knit Women's Coats,2018,6315.0,701005235.0,-1.45
15,Metals,7217,Iron Wire,2018,6298.0,18811676.0,-0.03
6,Chemical Products,3204,Synthetic Coloring Matter,2018,6185.0,18277040.0,0.43
15,Metals,7607,Aluminium Foil,2018,6014.0,66073629.0,0.42
11,Textiles,5703,Tufted Carpets,2018,6005.0,19923829.0,0.12
18,Instruments,9208,Other Musical Instruments,2018,5945.0,654504.0,
10,Paper Goods,4907,Documents of title (bonds etc) and unused stamps,2018,5855.0,382128.0,-1.03
13,Stone And Glass,6803,Worked Slate,2018,5836.0,648066.0,-0.71
6,Chemical Products,2929,Other Nitrogen Compounds,2018,5699.0,7841356.0,0.79
21,Arts and Antiques,9703,Sculptures,2018,5594.0,3140.0,-0.2
13,Stone And Glass,6912,Ceramic Tableware,2018,5536.0,40629729.0,-0.56
16,Machines,8509,Other Domestic Electric Housewares,2018,5407.0,179822028.0,0.53
6,Chemical Products,3215,Ink,2018,5368.0,6257069.0,0.71
18,Instruments,9205,Wind Instruments,2018,5340.0,848864.0,0.37
6,Chemical Products,2841,Oxometallic or Peroxometallic Acid Salts,2018,5280.0,1518441.0,0.24
7,Plastics and Rubbers,3922,Plastic Wash Basins,2018,5251.0,48174843.0,0.22
16,Machines,8430,Other Construction Vehicles,2018,5160.0,197722973.0,-0.37
15,Metals,8106,Bismuth,2018,5032.0,167585.0,
6,Chemical Products,3405,Polishes and Creams,2018,4999.0,2398690.0,1.05
12,Footwear and Headwear,6406,Footwear Parts,2018,4963.0,180601602.0,-0.74
5,Mineral Products,2520,Gypsum,2018,4957.0,197078.0,-1.37
6,Chemical Products,3810,Metal Pickling Preparations,2018,4887.0,955174.0,1.49
20,Miscellaneous,9608,Pens,2018,4870.0,51986638.0,0.42
18,Instruments,9019,Therapeutic Appliances,2018,4856.0,64042679.0,0.54
2,Vegetable Products,809,Pitted Fruits,2018,4795.0,29130765.0,-1.31
2,Vegetable Products,910,Spices,2018,4746.0,15362624.0,-1.94
11,Textiles,5910,Conveyor Belt Textiles,2018,4550.0,910041.0,0.71
15,Metals,7415,Copper Fasteners,2018,4535.0,2462846.0,
3,Animal and Vegetable Bi-Products,1516,Other Vegetable Oils,2018,4504.0,80863.0,-1.45
16,Machines,8426,Cranes,2018,4493.0,59756338.0,-0.07
13,Stone And Glass,6909,Laboratory Ceramic Ware,2018,4292.0,12551787.0,1.1
16,Machines,8508,Vacuum Cleaners,2018,4199.0,113327551.0,1.0
15,Metals,7215,Other Iron Bars,2018,4140.0,1227879.0,0.19
6,Chemical Products,3203,Vegetable or Animal Dyes,2018,4020.0,1821740.0,-0.35
11,Textiles,5806,Narrow Woven Fabric,2018,3882.0,22936927.0,-0.24
10,Paper Goods,4803,Tissue,2018,3792.0,789688.0,-0.67
11,Textiles,6308,Packaged Sewing Sets,2018,3711.0,863973.0,
6,Chemical Products,3504,Peptones,2018,3662.0,57986154.0,0.57
2,Vegetable Products,805,Citrus,2018,3607.0,158126606.0,-1.3
13,Stone And Glass,7009,Glass Mirrors,2018,3582.0,27215426.0,0.49
10,Paper Goods,4910,Calendars,2018,3545.0,866488.0,
6,Chemical Products,2829,Chlorates and Perchlorates,2018,3452.0,751778.0,0.2
15,Metals,7302,Iron Railway Products,2018,3399.0,650236.0,0.28
11,Textiles,6105,Knit Men's Shirts,2018,3176.0,16014679.0,-2.09
18,Instruments,9010,Photo Lab Equipment,2018,3168.0,2934456.0,1.8
15,Metals,7229,Steel Wire,2018,3146.0,36652834.0,0.86
13,Stone And Glass,6913,Ornamental Ceramics,2018,3133.0,17027710.0,-0.44
15,Metals,7801,Raw Lead,2018,3100.0,393267.0,-1.46
6,Chemical Products,3303,Perfumes,2018,3099.0,214848.0,-0.23
18,Instruments,9113,Watch Straps,2018,3083.0,2058366.0,-0.13
12,Footwear and Headwear,6704,Fake Hair,2018,3002.0,4139104.0,-2.44
15,Metals,8202,Hand Saws,2018,2968.0,48756492.0,1.08
13,Stone And Glass,6914,Other Ceramic Articles,2018,2945.0,6372103.0,-0.19
13,Stone And Glass,6910,Bathroom Ceramics,2018,2941.0,27073746.0,-0.61
2,Vegetable Products,701,Potatoes,2018,2818.0,22865579.0,-0.79
13,Stone And Glass,6802,Building Stone,2018,2818.0,52596778.0,-0.98
11,Textiles,6206,Non-Knit Women's Shirts,2018,2768.0,98551566.0,-1.58
11,Textiles,5903,Plastic Coated Textile Fabric,2018,2750.0,155847643.0,0.62
11,Textiles,6306,"Awnings, Tents, and Sails",2018,2709.0,26609155.0,-0.91
12,Footwear and Headwear,6506,Other Headwear,2018,2652.0,19384937.0,0.23
4,Foodstuffs,2102,Yeast,2018,2618.0,1851508.0,-0.17
11,Textiles,6114,Other Knit Garments,2018,2599.0,12764426.0,-1.45
8,Animal Hides,4203,Leather Apparel,2018,2590.0,36922292.0,-1.11
6,Chemical Products,2921,Amine Compounds,2018,2573.0,39833855.0,1.09
13,Stone And Glass,6814,Processed Mica,2018,2498.0,2342732.0,
6,Chemical Products,3208,Nonaqueous Paints,2018,2494.0,17562022.0,0.16
10,Paper Goods,4905,Maps,2018,2485.0,45132.0,
11,Textiles,5602,Felt,2018,2365.0,9290746.0,0.59
16,Machines,8459,Drilling Machines,2018,2355.0,15079523.0,1.63
16,Machines,8547,Metal Insulating Fittings,2018,2334.0,16966675.0,0.73
11,Textiles,5601,Wadding,2018,2310.0,2688583.0,-0.32
13,Stone And Glass,6804,Milling Stones,2018,2294.0,33937745.0,0.85
15,Metals,7412,Copper Pipe Fittings,2018,2258.0,56085577.0,0.98
16,Machines,8416,Liquid Fuel Furnaces,2018,2250.0,2021051.0,0.95
15,Metals,8201,Garden Tools,2018,2195.0,20909395.0,
13,Stone And Glass,6813,Friction Material,2018,2168.0,3470999.0,-0.12
11,Textiles,5506,Processed Synthetic Staple Fibers,2018,2160.0,31996.0,
2,Vegetable Products,706,Root Vegetables,2018,2013.0,26738853.0,-0.71
18,Instruments,9023,Instructional Models,2018,1986.0,7323351.0,0.35
18,Instruments,9108,Watch Movements,2018,1968.0,911056.0,1.06
2,Vegetable Products,804,Tropical Fruits,2018,1960.0,7089555.0,-1.64
6,Chemical Products,2904,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",2018,1953.0,590579.0,-0.25
2,Vegetable Products,709,Other Vegetables,2018,1908.0,66528840.0,-1.26
2,Vegetable Products,806,Grapes,2018,1851.0,11329889.0,-1.15
13,Stone And Glass,7003,Cast or Rolled Glass,2018,1820.0,125256.0,1.19
12,Footwear and Headwear,6403,Leather Footwear,2018,1802.0,624890232.0,-1.01
11,Textiles,5004,Non-Retail Silk Yarn,2018,1700.0,109044.0,
20,Miscellaneous,9404,Mattresses,2018,1683.0,27702437.0,-0.68
15,Metals,7227,Steel Bars,2018,1676.0,25275.0,0.04
6,Chemical Products,2812,Halides,2018,1661.0,226058.0,1.35
6,Chemical Products,3407,Pastes and Waxes,2018,1594.0,4355785.0,0.89
